Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	546.0	0.0	0.0
1	0.0	0.0	2726.0	0.0	0.0
2	1.0	0.0	7490.0	0.0	0.0
3	3.0	7.0	12839.0	0.0	0.0
4	12.0	27.0	17357.0	1.0	0.0
5	45.0	91.0	17860.0	0.0	0.0
6	143.0	243.0	15085.0	2.0	0.0
7	357.0	606.0	11373.0	13.0	0.0
8	787.0	1307.0	7079.0	26.0	0.0
9	1569.0	2374.0	4081.0	81.0	0.0
10	2721.0	3772.0	1999.0	187.0	0.0
11	4149.0	5384.0	941.0	372.0	0.0
12	5852.0	7294.0	410.0	687.0	0.0
13	7725.0	9194.0	147.0	1247.0	0.0
14	9219.0	10363.0	43.0	2043.0	0.0
15	10080.0	10709.0	18.0	3091.0	0.0
16	10632.0	10394.0	4.0	4250.0	0.0
17	10084.0	9520.0	2.0	5757.0	0.0
18	9253.0	8033.0	0.0	7105.0	0.0
19	7608.0	6421.0	0.0	8399.0	0.0
20	6161.0	4917.0	0.0	8905.0	0.0
21	4681.0	3488.0	0.0	9486.0	0.0
22	3256.0	2360.0	0.0	9160.0	0.0
23	2289.0	1504.0	0.0	8481.0	0.0
24	1409.0	895.0	0.0	7567.0	0.0
25	861.0	509.0	0.0	6198.0	0.0
26	516.0	287.0	0.0	4977.0	0.0
27	270.0	156.0	0.0	3844.0	0.0
28	149.0	77.0	0.0	2810.0	0.0
29	96.0	35.0	0.0	2015.0	0.0
30	48.0	20.0	0.0	1328.0	0.0
31	15.0	5.0	0.0	802.0	0.0
32	6.0	6.0	0.0	482.0	0.0
33	2.0	2.0	0.0	296.0	0.0
34	0.0	0.0	0.0	180.0	0.0
35	0.0	0.0	0.0	99.0	0.0
36	0.0	0.0	0.0	59.0	0.0
37	1.0	0.0	0.0	30.0	0.0
38	0.0	0.0	0.0	7.0	0.0
39	0.0	0.0	0.0	9.0	0.0
40	0.0	0.0	0.0	3.0	0.0
41	0.0	0.0	0.0	1.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	1.0
58	0.0	0.0	0.0	0.0	4.0
59	0.0	0.0	0.0	0.0	11.0
60	0.0	0.0	0.0	0.0	11.0
61	0.0	0.0	0.0	0.0	22.0
62	0.0	0.0	0.0	0.0	39.0
63	0.0	0.0	0.0	0.0	98.0
64	0.0	0.0	0.0	0.0	117.0
65	0.0	0.0	0.0	0.0	189.0
66	0.0	0.0	0.0	0.0	306.0
67	0.0	0.0	0.0	0.0	483.0
68	0.0	0.0	0.0	0.0	690.0
69	0.0	0.0	0.0	0.0	1007.0
70	0.0	0.0	0.0	0.0	1319.0
71	0.0	0.0	0.0	0.0	1776.0
72	0.0	0.0	0.0	0.0	2281.0
73	0.0	0.0	0.0	0.0	2885.0
74	0.0	0.0	0.0	0.0	3728.0
75	0.0	0.0	0.0	0.0	4276.0
76	0.0	0.0	0.0	0.0	4885.0
