Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	65.0	105.0	10991.0	3.0	0.0
1	581.0	743.0	24886.0	68.0	0.0
2	2099.0	2830.0	27459.0	360.0	0.0
3	5253.0	6416.0	19845.0	1098.0	0.0
4	9383.0	10905.0	10412.0	2799.0	0.0
5	13736.0	14903.0	4371.0	5459.0	0.0
6	16037.0	16537.0	1473.0	9079.0	0.0
7	15866.0	15772.0	433.0	12141.0	0.0
8	13519.0	12394.0	104.0	14144.0	0.0
9	9869.0	8679.0	23.0	14425.0	0.0
10	6376.0	5196.0	3.0	12938.0	0.0
11	3784.0	3002.0	0.0	10267.0	0.0
12	1901.0	1443.0	0.0	7218.0	0.0
13	910.0	683.0	0.0	4637.0	0.0
14	400.0	256.0	0.0	2739.0	0.0
15	146.0	88.0	0.0	1438.0	0.0
16	48.0	39.0	0.0	681.0	0.0
17	22.0	5.0	0.0	302.0	0.0
18	3.0	3.0	0.0	125.0	4.0
19	2.0	1.0	0.0	54.0	9.0
20	0.0	0.0	0.0	12.0	20.0
21	0.0	0.0	0.0	12.0	39.0
22	0.0	0.0	0.0	1.0	93.0
23	0.0	0.0	0.0	0.0	216.0
24	0.0	0.0	0.0	0.0	397.0
25	0.0	0.0	0.0	0.0	783.0
26	0.0	0.0	0.0	0.0	1390.0
27	0.0	0.0	0.0	0.0	2167.0
28	0.0	0.0	0.0	0.0	3464.0
29	0.0	0.0	0.0	0.0	4929.0
30	0.0	0.0	0.0	0.0	6618.0
31	0.0	0.0	0.0	0.0	8227.0
32	0.0	0.0	0.0	0.0	9726.0
33	0.0	0.0	0.0	0.0	10467.0
34	0.0	0.0	0.0	0.0	10535.0
35	0.0	0.0	0.0	0.0	10015.0
36	0.0	0.0	0.0	0.0	8667.0
37	0.0	0.0	0.0	0.0	7152.0
38	0.0	0.0	0.0	0.0	5461.0
39	0.0	0.0	0.0	0.0	3833.0
40	0.0	0.0	0.0	0.0	2564.0
41	0.0	0.0	0.0	0.0	1511.0
42	0.0	0.0	0.0	0.0	872.0
43	0.0	0.0	0.0	0.0	446.0
44	0.0	0.0	0.0	0.0	233.0
45	0.0	0.0	0.0	0.0	111.0
46	0.0	0.0	0.0	0.0	33.0
47	0.0	0.0	0.0	0.0	15.0
48	0.0	0.0	0.0	0.0	3.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
