Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	24.0	26.0	7881.0	3.0	0.0
1	200.0	279.0	20287.0	11.0	0.0
2	860.0	1211.0	26166.0	119.0	0.0
3	2721.0	3434.0	21711.0	417.0	0.0
4	5588.0	6866.0	13468.0	1128.0	0.0
5	9355.0	11059.0	6587.0	2582.0	0.0
6	12901.0	13928.0	2625.0	4922.0	0.0
7	14865.0	15617.0	931.0	7881.0	0.0
8	14710.0	14520.0	260.0	10589.0	0.0
9	12995.0	12036.0	71.0	12823.0	0.0
10	10096.0	8720.0	10.0	13715.0	0.0
11	6872.0	5657.0	3.0	12630.0	0.0
12	4271.0	3324.0	0.0	10700.0	0.0
13	2336.0	1777.0	0.0	8216.0	0.0
14	1186.0	898.0	0.0	5834.0	0.0
15	581.0	402.0	0.0	3814.0	0.0
16	278.0	156.0	0.0	2293.0	0.0
17	112.0	61.0	0.0	1204.0	0.0
18	38.0	18.0	0.0	683.0	0.0
19	8.0	11.0	0.0	252.0	0.0
20	1.0	0.0	0.0	117.0	1.0
21	2.0	0.0	0.0	41.0	0.0
22	0.0	0.0	0.0	19.0	4.0
23	0.0	0.0	0.0	5.0	6.0
24	0.0	0.0	0.0	1.0	15.0
25	0.0	0.0	0.0	1.0	33.0
26	0.0	0.0	0.0	0.0	57.0
27	0.0	0.0	0.0	0.0	144.0
28	0.0	0.0	0.0	0.0	295.0
29	0.0	0.0	0.0	0.0	555.0
30	0.0	0.0	0.0	0.0	903.0
31	0.0	0.0	0.0	0.0	1513.0
32	0.0	0.0	0.0	0.0	2382.0
33	0.0	0.0	0.0	0.0	3488.0
34	0.0	0.0	0.0	0.0	4632.0
35	0.0	0.0	0.0	0.0	6050.0
36	0.0	0.0	0.0	0.0	7685.0
37	0.0	0.0	0.0	0.0	8899.0
38	0.0	0.0	0.0	0.0	9637.0
39	0.0	0.0	0.0	0.0	9762.0
40	0.0	0.0	0.0	0.0	9679.0
41	0.0	0.0	0.0	0.0	8815.0
42	0.0	0.0	0.0	0.0	7395.0
43	0.0	0.0	0.0	0.0	5810.0
44	0.0	0.0	0.0	0.0	4365.0
45	0.0	0.0	0.0	0.0	3131.0
46	0.0	0.0	0.0	0.0	2072.0
47	0.0	0.0	0.0	0.0	1255.0
48	0.0	0.0	0.0	0.0	711.0
49	0.0	0.0	0.0	0.0	363.0
50	0.0	0.0	0.0	0.0	199.0
51	0.0	0.0	0.0	0.0	84.0
52	0.0	0.0	0.0	0.0	34.0
53	0.0	0.0	0.0	0.0	15.0
54	0.0	0.0	0.0	0.0	5.0
55	0.0	0.0	0.0	0.0	5.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	1.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
