Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	54.0	0.0	0.0
1	0.0	0.0	406.0	0.0	0.0
2	0.0	0.0	1598.0	0.0	0.0
3	0.0	0.0	3928.0	0.0	0.0
4	1.0	0.0	7559.0	0.0	0.0
5	0.0	2.0	11332.0	0.0	0.0
6	0.0	1.0	14021.0	0.0	0.0
7	4.0	6.0	14988.0	0.0	0.0
8	5.0	21.0	13804.0	0.0	0.0
9	25.0	63.0	11529.0	0.0	0.0
10	69.0	117.0	8301.0	1.0	0.0
11	131.0	273.0	5515.0	1.0	0.0
12	277.0	544.0	3381.0	4.0	0.0
13	528.0	917.0	1873.0	10.0	0.0
14	964.0	1607.0	894.0	20.0	0.0
15	1583.0	2440.0	477.0	41.0	0.0
16	2399.0	3536.0	214.0	82.0	0.0
17	3482.0	4769.0	87.0	158.0	0.0
18	4808.0	6202.0	26.0	265.0	0.0
19	5773.0	7350.0	10.0	504.0	0.0
20	7142.0	8218.0	1.0	786.0	0.0
21	7846.0	8955.0	2.0	1236.0	0.0
22	8584.0	8970.0	0.0	1808.0	0.0
23	8626.0	8486.0	0.0	2594.0	0.0
24	8547.0	7932.0	0.0	3404.0	0.0
25	7884.0	7054.0	0.0	4445.0	0.0
26	7251.0	5998.0	0.0	5395.0	0.0
27	5840.0	4723.0	0.0	6331.0	0.0
28	5032.0	3616.0	0.0	6985.0	0.0
29	3900.0	2785.0	0.0	7701.0	0.0
30	2912.0	1913.0	0.0	7803.0	0.0
31	2214.0	1322.0	0.0	7560.0	0.0
32	1562.0	879.0	0.0	7407.0	0.0
33	999.0	529.0	0.0	6886.0	0.0
34	674.0	325.0	0.0	6142.0	0.0
35	399.0	194.0	0.0	5331.0	0.0
36	246.0	116.0	0.0	4409.0	0.0
37	120.0	64.0	0.0	3428.0	0.0
38	90.0	39.0	0.0	2772.0	0.0
39	36.0	15.0	0.0	2019.0	0.0
40	26.0	13.0	0.0	1475.0	0.0
41	9.0	3.0	0.0	1045.0	0.0
42	6.0	1.0	0.0	689.0	0.0
43	2.0	1.0	0.0	505.0	0.0
44	3.0	1.0	0.0	303.0	0.0
45	0.0	0.0	0.0	185.0	0.0
46	1.0	0.0	0.0	129.0	0.0
47	0.0	0.0	0.0	71.0	0.0
48	0.0	0.0	0.0	30.0	0.0
49	0.0	0.0	0.0	21.0	0.0
50	0.0	0.0	0.0	9.0	0.0
51	0.0	0.0	0.0	4.0	0.0
52	0.0	0.0	0.0	4.0	0.0
53	0.0	0.0	0.0	2.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	3.0
88	0.0	0.0	0.0	0.0	3.0
89	0.0	0.0	0.0	0.0	9.0
