Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	665.0	899.0	22132.0	152.0	0.0
1	3660.0	4429.0	33836.0	909.0	0.0
2	9341.0	10835.0	25360.0	3123.0	0.0
3	16014.0	17245.0	12478.0	7334.0	0.0
4	19513.0	20131.0	4569.0	12380.0	0.0
5	18380.0	17966.0	1273.0	16231.0	0.0
6	14210.0	13380.0	287.0	17371.0	0.0
7	9221.0	8041.0	54.0	15553.0	0.0
8	5088.0	4150.0	10.0	11457.0	0.0
9	2383.0	1872.0	1.0	7611.0	0.0
10	984.0	693.0	0.0	4346.0	4.0
11	363.0	254.0	0.0	2007.0	8.0
12	127.0	78.0	0.0	954.0	27.0
13	35.0	21.0	0.0	386.0	69.0
14	13.0	5.0	0.0	120.0	208.0
15	0.0	0.0	0.0	54.0	444.0
16	3.0	0.0	0.0	8.0	936.0
17	0.0	1.0	0.0	3.0	1846.0
18	0.0	0.0	0.0	0.0	3175.0
19	0.0	0.0	0.0	1.0	5267.0
20	0.0	0.0	0.0	0.0	7433.0
21	0.0	0.0	0.0	0.0	9782.0
22	0.0	0.0	0.0	0.0	11715.0
23	0.0	0.0	0.0	0.0	12507.0
24	0.0	0.0	0.0	0.0	12451.0
25	0.0	0.0	0.0	0.0	10960.0
26	0.0	0.0	0.0	0.0	8695.0
27	0.0	0.0	0.0	0.0	6203.0
28	0.0	0.0	0.0	0.0	4078.0
29	0.0	0.0	0.0	0.0	2272.0
30	0.0	0.0	0.0	0.0	1109.0
31	0.0	0.0	0.0	0.0	519.0
32	0.0	0.0	0.0	0.0	208.0
33	0.0	0.0	0.0	0.0	60.0
34	0.0	0.0	0.0	0.0	16.0
35	0.0	0.0	0.0	0.0	5.0
36	0.0	0.0	0.0	0.0	2.0
37	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	1.0
39	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0
