Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	586.0	0.0	0.0
1	0.0	0.0	3125.0	0.0	0.0
2	1.0	1.0	8060.0	0.0	0.0
3	4.0	9.0	13777.0	0.0	0.0
4	19.0	31.0	17716.0	0.0	0.0
5	68.0	108.0	17955.0	0.0	0.0
6	195.0	366.0	14972.0	3.0	0.0
7	482.0	791.0	10671.0	11.0	0.0
8	1024.0	1612.0	6655.0	45.0	0.0
9	1981.0	2805.0	3578.0	124.0	0.0
10	3197.0	4432.0	1694.0	252.0	0.0
11	4924.0	6408.0	762.0	546.0	0.0
12	6640.0	8258.0	297.0	942.0	0.0
13	8510.0	9760.0	98.0	1670.0	0.0
14	9824.0	10685.0	37.0	2683.0	0.0
15	10828.0	10855.0	15.0	3934.0	0.0
16	10539.0	10177.0	2.0	5195.0	0.0
17	9933.0	9041.0	0.0	6614.0	0.0
18	8598.0	7426.0	0.0	7962.0	0.0
19	6953.0	5778.0	0.0	8801.0	0.0
20	5394.0	4079.0	0.0	9448.0	0.0
21	3890.0	2867.0	0.0	9435.0	0.0
22	2690.0	1899.0	0.0	8926.0	0.0
23	1767.0	1192.0	0.0	7915.0	0.0
24	1125.0	679.0	0.0	6869.0	0.0
25	672.0	349.0	0.0	5570.0	0.0
26	345.0	195.0	0.0	4174.0	0.0
27	224.0	87.0	0.0	3078.0	0.0
28	91.0	56.0	0.0	2055.0	0.0
29	49.0	29.0	0.0	1484.0	0.0
30	15.0	16.0	0.0	952.0	0.0
31	11.0	5.0	0.0	564.0	0.0
32	4.0	3.0	0.0	344.0	0.0
33	3.0	1.0	0.0	189.0	0.0
34	0.0	0.0	0.0	99.0	0.0
35	0.0	0.0	0.0	58.0	0.0
36	0.0	0.0	0.0	30.0	0.0
37	0.0	0.0	0.0	15.0	0.0
38	0.0	0.0	0.0	10.0	0.0
39	0.0	0.0	0.0	3.0	0.0
40	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	2.0
55	0.0	0.0	0.0	0.0	2.0
56	0.0	0.0	0.0	0.0	4.0
57	0.0	0.0	0.0	0.0	4.0
58	0.0	0.0	0.0	0.0	15.0
59	0.0	0.0	0.0	0.0	34.0
60	0.0	0.0	0.0	0.0	42.0
61	0.0	0.0	0.0	0.0	83.0
62	0.0	0.0	0.0	0.0	119.0
63	0.0	0.0	0.0	0.0	221.0
64	0.0	0.0	0.0	0.0	351.0
65	0.0	0.0	0.0	0.0	492.0
66	0.0	0.0	0.0	0.0	684.0
67	0.0	0.0	0.0	0.0	980.0
68	0.0	0.0	0.0	0.0	1422.0
69	0.0	0.0	0.0	0.0	1921.0
70	0.0	0.0	0.0	0.0	2341.0
71	0.0	0.0	0.0	0.0	3075.0
72	0.0	0.0	0.0	0.0	3766.0
73	0.0	0.0	0.0	0.0	4510.0
74	0.0	0.0	0.0	0.0	5277.0
75	0.0	0.0	0.0	0.0	5893.0
76	0.0	0.0	0.0	0.0	6521.0
77	0.0	0.0	0.0	0.0	6574.0
78	0.0	0.0	0.0	0.0	6992.0
79	0.0	0.0	0.0	0.0	6894.0
80	0.0	0.0	0.0	0.0	6727.0
81	0.0	0.0	0.0	0.0	6179.0
82	0.0	0.0	0.0	0.0	5671.0
83	0.0	0.0	0.0	0.0	4979.0
84	0.0	0.0	0.0	0.0	4286.0
85	0.0	0.0	0.0	0.0	3523.0
86	0.0	0.0	0.0	0.0	2879.0
87	0.0	0.0	0.0	0.0	2284.0
88	0.0	0.0	0.0	0.0	1701.0
