Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	1441.0	0.0	0.0
1	2.0	3.0	6209.0	0.0	0.0
2	7.0	13.0	13292.0	0.0	0.0
3	45.0	90.0	19008.0	2.0	0.0
4	162.0	270.0	19768.0	4.0	0.0
5	494.0	703.0	16450.0	16.0	0.0
6	1117.0	1649.0	11410.0	64.0	0.0
7	2217.0	3188.0	6595.0	164.0	0.0
8	3910.0	5306.0	3439.0	390.0	0.0
9	5838.0	7550.0	1468.0	908.0	0.0
10	8229.0	9706.0	613.0	1583.0	0.0
11	10056.0	11369.0	221.0	2690.0	0.0
12	11564.0	11850.0	66.0	4286.0	0.0
13	11789.0	11481.0	15.0	6067.0	0.0
14	10983.0	10305.0	3.0	7718.0	0.0
15	9566.0	8401.0	2.0	9299.0	0.0
16	7853.0	6441.0	0.0	10194.0	0.0
17	5809.0	4425.0	0.0	10328.0	0.0
18	4103.0	3037.0	0.0	9904.0	0.0
19	2620.0	1943.0	0.0	9167.0	0.0
20	1607.0	1109.0	0.0	7585.0	0.0
21	987.0	593.0	0.0	6128.0	0.0
22	513.0	304.0	0.0	4702.0	0.0
23	264.0	156.0	0.0	3219.0	0.0
24	135.0	55.0	0.0	2250.0	0.0
25	62.0	33.0	0.0	1421.0	0.0
26	40.0	13.0	0.0	841.0	0.0
27	16.0	4.0	0.0	474.0	0.0
28	10.0	3.0	0.0	304.0	0.0
29	2.0	0.0	0.0	151.0	0.0
30	0.0	0.0	0.0	74.0	0.0
31	0.0	0.0	0.0	38.0	0.0
32	0.0	0.0	0.0	16.0	0.0
33	0.0	0.0	0.0	10.0	0.0
34	0.0	0.0	0.0	2.0	0.0
35	0.0	0.0	0.0	1.0	0.0
36	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	1.0
44	0.0	0.0	0.0	0.0	2.0
45	0.0	0.0	0.0	0.0	9.0
46	0.0	0.0	0.0	0.0	9.0
47	0.0	0.0	0.0	0.0	22.0
48	0.0	0.0	0.0	0.0	52.0
49	0.0	0.0	0.0	0.0	94.0
50	0.0	0.0	0.0	0.0	142.0
51	0.0	0.0	0.0	0.0	246.0
52	0.0	0.0	0.0	0.0	372.0
53	0.0	0.0	0.0	0.0	599.0
54	0.0	0.0	0.0	0.0	853.0
55	0.0	0.0	0.0	0.0	1304.0
56	0.0	0.0	0.0	0.0	1724.0
57	0.0	0.0	0.0	0.0	2445.0
58	0.0	0.0	0.0	0.0	3057.0
59	0.0	0.0	0.0	0.0	3945.0
60	0.0	0.0	0.0	0.0	4796.0
61	0.0	0.0	0.0	0.0	5731.0
62	0.0	0.0	0.0	0.0	6446.0
63	0.0	0.0	0.0	0.0	7106.0
64	0.0	0.0	0.0	0.0	7588.0
65	0.0	0.0	0.0	0.0	7755.0
66	0.0	0.0	0.0	0.0	7592.0
67	0.0	0.0	0.0	0.0	7018.0
68	0.0	0.0	0.0	0.0	6426.0
69	0.0	0.0	0.0	0.0	5740.0
70	0.0	0.0	0.0	0.0	4788.0
71	0.0	0.0	0.0	0.0	3795.0
72	0.0	0.0	0.0	0.0	3009.0
73	0.0	0.0	0.0	0.0	2316.0
74	0.0	0.0	0.0	0.0	1705.0
75	0.0	0.0	0.0	0.0	1282.0
76	0.0	0.0	0.0	0.0	820.0
77	0.0	0.0	0.0	0.0	485.0
78	0.0	0.0	0.0	0.0	292.0
79	0.0	0.0	0.0	0.0	182.0
80	0.0	0.0	0.0	0.0	118.0
81	0.0	0.0	0.0	0.0	77.0
82	0.0	0.0	0.0	0.0	27.0
83	0.0	0.0	0.0	0.0	20.0
84	0.0	0.0	0.0	0.0	5.0
85	0.0	0.0	0.0	0.0	3.0
86	0.0	0.0	0.0	0.0	2.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0	0.0
102	0.0	0.0	0.0	0.0	0.0
103	0.0	0.0	0.0	0.0	0.0
104	0.0	0.0	0.0	0.0	0.0
105	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0	0.0
108	0.0	0.0	0.0	0.0	0.0
109	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0
111	0.0	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0	0.0
