Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	120.0	124.0	12431.0	5.0	0.0
1	743.0	1105.0	26655.0	93.0	0.0
2	2705.0	3482.0	27170.0	526.0	0.0
3	6410.0	7832.0	19073.0	1565.0	0.0
4	11082.0	12622.0	9305.0	3791.0	0.0
5	15076.0	16083.0	3785.0	7010.0	0.0
6	16549.0	16900.0	1189.0	10663.0	0.0
7	15620.0	14823.0	310.0	13576.0	0.0
8	12426.0	11244.0	63.0	14936.0	0.0
9	8592.0	7444.0	15.0	14012.0	0.0
10	5360.0	4343.0	3.0	11951.0	0.0
11	2887.0	2283.0	1.0	8721.0	0.0
12	1406.0	1058.0	0.0	5912.0	0.0
13	621.0	415.0	0.0	3617.0	0.0
14	278.0	156.0	0.0	1944.0	0.0
15	81.0	67.0	0.0	1008.0	1.0
16	29.0	14.0	0.0	418.0	2.0
17	11.0	3.0	0.0	149.0	5.0
18	3.0	1.0	0.0	68.0	7.0
19	0.0	1.0	0.0	23.0	18.0
20	1.0	0.0	0.0	8.0	58.0
21	0.0	0.0	0.0	4.0	147.0
22	0.0	0.0	0.0	0.0	281.0
23	0.0	0.0	0.0	0.0	575.0
24	0.0	0.0	0.0	0.0	1093.0
25	0.0	0.0	0.0	0.0	1926.0
26	0.0	0.0	0.0	0.0	3104.0
27	0.0	0.0	0.0	0.0	4499.0
28	0.0	0.0	0.0	0.0	6231.0
29	0.0	0.0	0.0	0.0	7852.0
30	0.0	0.0	0.0	0.0	9333.0
31	0.0	0.0	0.0	0.0	10687.0
32	0.0	0.0	0.0	0.0	10745.0
33	0.0	0.0	0.0	0.0	10459.0
34	0.0	0.0	0.0	0.0	9211.0
35	0.0	0.0	0.0	0.0	7691.0
36	0.0	0.0	0.0	0.0	5946.0
37	0.0	0.0	0.0	0.0	4141.0
38	0.0	0.0	0.0	0.0	2623.0
39	0.0	0.0	0.0	0.0	1674.0
40	0.0	0.0	0.0	0.0	905.0
41	0.0	0.0	0.0	0.0	449.0
42	0.0	0.0	0.0	0.0	207.0
43	0.0	0.0	0.0	0.0	80.0
44	0.0	0.0	0.0	0.0	34.0
45	0.0	0.0	0.0	0.0	9.0
46	0.0	0.0	0.0	0.0	6.0
47	0.0	0.0	0.0	0.0	1.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
