Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	1.0	2123.0	0.0	0.0
1	7.0	12.0	8264.0	1.0	0.0
2	30.0	47.0	16227.0	1.0	0.0
3	108.0	193.0	20825.0	4.0	0.0
4	404.0	577.0	19667.0	19.0	0.0
5	1078.0	1529.0	14958.0	58.0	0.0
6	2246.0	3018.0	9229.0	208.0	0.0
7	3989.0	5316.0	5054.0	458.0	0.0
8	6378.0	7809.0	2216.0	1023.0	0.0
9	8778.0	10302.0	940.0	1980.0	0.0
10	10961.0	11769.0	334.0	3342.0	0.0
11	11863.0	12501.0	121.0	4959.0	0.0
12	12243.0	11921.0	32.0	6963.0	0.0
13	11086.0	10338.0	4.0	8864.0	0.0
14	9394.0	8377.0	3.0	10199.0	0.0
15	7412.0	6241.0	3.0	10869.0	0.0
16	5311.0	4150.0	0.0	10838.0	0.0
17	3637.0	2618.0	0.0	9860.0	0.0
18	2284.0	1537.0	0.0	8574.0	0.0
19	1311.0	854.0	0.0	6969.0	0.0
20	748.0	480.0	0.0	5165.0	0.0
21	396.0	223.0	0.0	3610.0	0.0
22	198.0	109.0	0.0	2431.0	0.0
23	86.0	44.0	0.0	1585.0	0.0
24	30.0	18.0	0.0	901.0	0.0
25	9.0	11.0	0.0	551.0	0.0
26	10.0	3.0	0.0	291.0	0.0
27	3.0	1.0	0.0	153.0	0.0
28	0.0	1.0	0.0	71.0	0.0
29	0.0	0.0	0.0	37.0	0.0
30	0.0	0.0	0.0	8.0	0.0
31	0.0	0.0	0.0	3.0	0.0
32	0.0	0.0	0.0	3.0	0.0
33	0.0	0.0	0.0	2.0	0.0
34	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	2.0
40	0.0	0.0	0.0	0.0	8.0
41	0.0	0.0	0.0	0.0	13.0
42	0.0	0.0	0.0	0.0	28.0
43	0.0	0.0	0.0	0.0	43.0
44	0.0	0.0	0.0	0.0	88.0
45	0.0	0.0	0.0	0.0	161.0
46	0.0	0.0	0.0	0.0	244.0
47	0.0	0.0	0.0	0.0	398.0
48	0.0	0.0	0.0	0.0	625.0
49	0.0	0.0	0.0	0.0	963.0
50	0.0	0.0	0.0	0.0	1508.0
51	0.0	0.0	0.0	0.0	2069.0
52	0.0	0.0	0.0	0.0	2845.0
53	0.0	0.0	0.0	0.0	3758.0
54	0.0	0.0	0.0	0.0	4651.0
55	0.0	0.0	0.0	0.0	5706.0
56	0.0	0.0	0.0	0.0	6535.0
57	0.0	0.0	0.0	0.0	7180.0
58	0.0	0.0	0.0	0.0	7819.0
59	0.0	0.0	0.0	0.0	7719.0
60	0.0	0.0	0.0	0.0	8050.0
61	0.0	0.0	0.0	0.0	7587.0
62	0.0	0.0	0.0	0.0	6864.0
63	0.0	0.0	0.0	0.0	6059.0
64	0.0	0.0	0.0	0.0	4934.0
65	0.0	0.0	0.0	0.0	4135.0
66	0.0	0.0	0.0	0.0	3109.0
67	0.0	0.0	0.0	0.0	2287.0
68	0.0	0.0	0.0	0.0	1679.0
69	0.0	0.0	0.0	0.0	1182.0
70	0.0	0.0	0.0	0.0	747.0
71	0.0	0.0	0.0	0.0	440.0
72	0.0	0.0	0.0	0.0	247.0
73	0.0	0.0	0.0	0.0	149.0
74	0.0	0.0	0.0	0.0	83.0
75	0.0	0.0	0.0	0.0	40.0
76	0.0	0.0	0.0	0.0	25.0
77	0.0	0.0	0.0	0.0	13.0
78	0.0	0.0	0.0	0.0	3.0
79	0.0	0.0	0.0	0.0	2.0
80	0.0	0.0	0.0	0.0	2.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0	0.0
102	0.0	0.0	0.0	0.0	0.0
