Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	88.0	125.0	12135.0	10.0	0.0
1	705.0	947.0	25898.0	82.0	0.0
2	2600.0	3200.0	27491.0	442.0	0.0
3	5931.0	7093.0	19131.0	1473.0	0.0
4	10462.0	12166.0	9550.0	3478.0	0.0
5	14522.0	15959.0	4014.0	6428.0	0.0
6	16393.0	16931.0	1283.0	10102.0	0.0
7	15744.0	14998.0	374.0	13267.0	0.0
8	12940.0	11649.0	105.0	14721.0	0.0
9	9108.0	7893.0	17.0	14255.0	0.0
10	5574.0	4615.0	2.0	12159.0	0.0
11	3150.0	2433.0	0.0	9195.0	0.0
12	1627.0	1168.0	0.0	6281.0	0.0
13	693.0	526.0	0.0	3972.0	0.0
14	292.0	192.0	0.0	2181.0	0.0
15	118.0	68.0	0.0	1059.0	0.0
16	36.0	23.0	0.0	513.0	0.0
17	13.0	9.0	0.0	245.0	2.0
18	4.0	4.0	0.0	94.0	3.0
19	0.0	1.0	0.0	25.0	17.0
20	0.0	0.0	0.0	11.0	44.0
21	0.0	0.0	0.0	6.0	111.0
22	0.0	0.0	0.0	0.0	206.0
23	0.0	0.0	0.0	1.0	466.0
24	0.0	0.0	0.0	0.0	795.0
25	0.0	0.0	0.0	0.0	1476.0
26	0.0	0.0	0.0	0.0	2392.0
27	0.0	0.0	0.0	0.0	3611.0
28	0.0	0.0	0.0	0.0	5018.0
29	0.0	0.0	0.0	0.0	6692.0
30	0.0	0.0	0.0	0.0	8586.0
31	0.0	0.0	0.0	0.0	9892.0
32	0.0	0.0	0.0	0.0	10723.0
33	0.0	0.0	0.0	0.0	10673.0
34	0.0	0.0	0.0	0.0	9985.0
35	0.0	0.0	0.0	0.0	8668.0
36	0.0	0.0	0.0	0.0	7042.0
37	0.0	0.0	0.0	0.0	5223.0
38	0.0	0.0	0.0	0.0	3567.0
39	0.0	0.0	0.0	0.0	2233.0
40	0.0	0.0	0.0	0.0	1292.0
41	0.0	0.0	0.0	0.0	693.0
42	0.0	0.0	0.0	0.0	329.0
43	0.0	0.0	0.0	0.0	162.0
44	0.0	0.0	0.0	0.0	70.0
45	0.0	0.0	0.0	0.0	16.0
46	0.0	0.0	0.0	0.0	5.0
47	0.0	0.0	0.0	0.0	8.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
