Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	141.0	173.0	13273.0	16.0	0.0
1	922.0	1310.0	27415.0	147.0	0.0
2	3224.0	3966.0	27484.0	693.0	0.0
3	7359.0	8945.0	18315.0	1967.0	0.0
4	12345.0	13682.0	8855.0	4521.0	0.0
5	15986.0	16939.0	3280.0	8122.0	0.0
6	17022.0	17241.0	1037.0	11677.0	0.0
7	14984.0	14263.0	281.0	14569.0	0.0
8	11673.0	10275.0	52.0	15194.0	0.0
9	7705.0	6575.0	7.0	13716.0	0.0
10	4471.0	3591.0	1.0	11080.0	0.0
11	2352.0	1726.0	0.0	7798.0	0.0
12	1116.0	802.0	0.0	4894.0	0.0
13	451.0	332.0	0.0	2903.0	0.0
14	179.0	123.0	0.0	1523.0	0.0
15	49.0	42.0	0.0	713.0	0.0
16	16.0	12.0	0.0	282.0	5.0
17	5.0	2.0	0.0	130.0	8.0
18	0.0	0.0	0.0	41.0	23.0
19	0.0	1.0	0.0	11.0	77.0
20	0.0	0.0	0.0	0.0	164.0
21	0.0	0.0	0.0	2.0	312.0
22	0.0	0.0	0.0	1.0	615.0
23	0.0	0.0	0.0	0.0	1090.0
24	0.0	0.0	0.0	0.0	1950.0
25	0.0	0.0	0.0	0.0	3144.0
26	0.0	0.0	0.0	0.0	4755.0
27	0.0	0.0	0.0	0.0	6312.0
28	0.0	0.0	0.0	0.0	8114.0
29	0.0	0.0	0.0	0.0	9823.0
30	0.0	0.0	0.0	0.0	10676.0
31	0.0	0.0	0.0	0.0	11124.0
32	0.0	0.0	0.0	0.0	10507.0
33	0.0	0.0	0.0	0.0	9013.0
34	0.0	0.0	0.0	0.0	7492.0
35	0.0	0.0	0.0	0.0	5720.0
36	0.0	0.0	0.0	0.0	3911.0
37	0.0	0.0	0.0	0.0	2457.0
38	0.0	0.0	0.0	0.0	1382.0
39	0.0	0.0	0.0	0.0	724.0
40	0.0	0.0	0.0	0.0	334.0
41	0.0	0.0	0.0	0.0	179.0
42	0.0	0.0	0.0	0.0	54.0
43	0.0	0.0	0.0	0.0	22.0
44	0.0	0.0	0.0	0.0	12.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	1.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
