Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	51.0	65.0	9201.0	1.0	0.0
1	280.0	478.0	22327.0	26.0	0.0
2	1301.0	1735.0	26779.0	173.0	0.0
3	3614.0	4502.0	21045.0	622.0	0.0
4	7216.0	8689.0	12214.0	1746.0	0.0
5	11230.0	12727.0	5501.0	3709.0	0.0
6	14540.0	15434.0	2029.0	6515.0	0.0
7	15480.0	15924.0	670.0	9681.0	0.0
8	14423.0	13871.0	188.0	12105.0	0.0
9	11829.0	10661.0	29.0	13952.0	0.0
10	8530.0	7220.0	13.0	13689.0	0.0
11	5427.0	4281.0	3.0	11891.0	0.0
12	3126.0	2360.0	1.0	9320.0	0.0
13	1596.0	1118.0	0.0	6901.0	0.0
14	830.0	579.0	0.0	4324.0	0.0
15	331.0	237.0	0.0	2563.0	0.0
16	124.0	72.0	0.0	1472.0	0.0
17	43.0	32.0	0.0	737.0	0.0
18	16.0	15.0	0.0	326.0	0.0
19	9.0	0.0	0.0	144.0	1.0
20	3.0	0.0	0.0	70.0	2.0
21	1.0	0.0	0.0	22.0	3.0
22	0.0	0.0	0.0	8.0	8.0
23	0.0	0.0	0.0	3.0	32.0
24	0.0	0.0	0.0	0.0	77.0
25	0.0	0.0	0.0	0.0	148.0
26	0.0	0.0	0.0	0.0	286.0
27	0.0	0.0	0.0	0.0	550.0
28	0.0	0.0	0.0	0.0	995.0
29	0.0	0.0	0.0	0.0	1612.0
30	0.0	0.0	0.0	0.0	2624.0
31	0.0	0.0	0.0	0.0	3758.0
32	0.0	0.0	0.0	0.0	5144.0
33	0.0	0.0	0.0	0.0	6766.0
34	0.0	0.0	0.0	0.0	8188.0
35	0.0	0.0	0.0	0.0	9248.0
36	0.0	0.0	0.0	0.0	10225.0
37	0.0	0.0	0.0	0.0	9937.0
38	0.0	0.0	0.0	0.0	9442.0
39	0.0	0.0	0.0	0.0	8342.0
40	0.0	0.0	0.0	0.0	7136.0
41	0.0	0.0	0.0	0.0	5388.0
42	0.0	0.0	0.0	0.0	3912.0
43	0.0	0.0	0.0	0.0	2634.0
44	0.0	0.0	0.0	0.0	1689.0
45	0.0	0.0	0.0	0.0	920.0
46	0.0	0.0	0.0	0.0	469.0
47	0.0	0.0	0.0	0.0	271.0
48	0.0	0.0	0.0	0.0	111.0
49	0.0	0.0	0.0	0.0	56.0
50	0.0	0.0	0.0	0.0	19.0
51	0.0	0.0	0.0	0.0	4.0
52	0.0	0.0	0.0	0.0	2.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	1.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
