Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	1.0	0.0	2907.0	0.0	0.0
1	11.0	19.0	10236.0	1.0	0.0
2	41.0	109.0	18493.0	2.0	0.0
3	253.0	439.0	21845.0	11.0	0.0
4	760.0	1138.0	19324.0	49.0	0.0
5	1794.0	2528.0	13396.0	122.0	0.0
6	3610.0	4760.0	7695.0	430.0	0.0
7	6000.0	7521.0	3676.0	968.0	0.0
8	8775.0	10400.0	1549.0	1981.0	0.0
9	10997.0	12148.0	595.0	3354.0	0.0
10	12476.0	13032.0	210.0	5338.0	0.0
11	12775.0	12366.0	52.0	7453.0	0.0
12	11639.0	10825.0	18.0	9423.0	0.0
13	9913.0	8753.0	3.0	10570.0	0.0
14	7569.0	6272.0	1.0	11504.0	0.0
15	5309.0	4140.0	0.0	11182.0	0.0
16	3490.0	2551.0	0.0	9976.0	0.0
17	2188.0	1454.0	0.0	8313.0	0.0
18	1189.0	846.0	0.0	6455.0	0.0
19	637.0	398.0	0.0	4832.0	0.0
20	320.0	175.0	0.0	3185.0	0.0
21	155.0	80.0	0.0	2117.0	0.0
22	61.0	32.0	0.0	1232.0	0.0
23	26.0	7.0	0.0	728.0	0.0
24	6.0	6.0	0.0	427.0	0.0
25	4.0	1.0	0.0	194.0	0.0
26	1.0	0.0	0.0	82.0	0.0
27	0.0	0.0	0.0	32.0	0.0
28	0.0	0.0	0.0	26.0	0.0
29	0.0	0.0	0.0	8.0	0.0
30	0.0	0.0	0.0	1.0	1.0
31	0.0	0.0	0.0	3.0	0.0
32	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	1.0	0.0
34	0.0	0.0	0.0	0.0	1.0
35	0.0	0.0	0.0	0.0	5.0
36	0.0	0.0	0.0	0.0	6.0
37	0.0	0.0	0.0	0.0	12.0
38	0.0	0.0	0.0	0.0	32.0
39	0.0	0.0	0.0	0.0	40.0
40	0.0	0.0	0.0	0.0	94.0
41	0.0	0.0	0.0	0.0	158.0
42	0.0	0.0	0.0	0.0	277.0
43	0.0	0.0	0.0	0.0	488.0
44	0.0	0.0	0.0	0.0	765.0
45	0.0	0.0	0.0	0.0	1201.0
46	0.0	0.0	0.0	0.0	1723.0
47	0.0	0.0	0.0	0.0	2423.0
48	0.0	0.0	0.0	0.0	3278.0
49	0.0	0.0	0.0	0.0	4264.0
50	0.0	0.0	0.0	0.0	5383.0
51	0.0	0.0	0.0	0.0	6248.0
52	0.0	0.0	0.0	0.0	7228.0
53	0.0	0.0	0.0	0.0	8050.0
54	0.0	0.0	0.0	0.0	8292.0
55	0.0	0.0	0.0	0.0	8268.0
56	0.0	0.0	0.0	0.0	7879.0
57	0.0	0.0	0.0	0.0	7302.0
58	0.0	0.0	0.0	0.0	6552.0
59	0.0	0.0	0.0	0.0	5456.0
60	0.0	0.0	0.0	0.0	4246.0
61	0.0	0.0	0.0	0.0	3353.0
62	0.0	0.0	0.0	0.0	2386.0
63	0.0	0.0	0.0	0.0	1726.0
64	0.0	0.0	0.0	0.0	1146.0
65	0.0	0.0	0.0	0.0	735.0
66	0.0	0.0	0.0	0.0	436.0
67	0.0	0.0	0.0	0.0	243.0
68	0.0	0.0	0.0	0.0	146.0
69	0.0	0.0	0.0	0.0	85.0
70	0.0	0.0	0.0	0.0	29.0
71	0.0	0.0	0.0	0.0	24.0
72	0.0	0.0	0.0	0.0	12.0
73	0.0	0.0	0.0	0.0	5.0
74	0.0	0.0	0.0	0.0	2.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0
