Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	32.0	34.0	8232.0	1.0	0.0
1	239.0	331.0	20953.0	21.0	0.0
2	993.0	1418.0	26252.0	126.0	0.0
3	2789.0	3732.0	21620.0	461.0	0.0
4	6004.0	7155.0	12969.0	1257.0	0.0
5	9856.0	11230.0	6323.0	2868.0	0.0
6	13379.0	14500.0	2533.0	5186.0	0.0
7	15206.0	15721.0	815.0	8324.0	0.0
8	14690.0	14418.0	240.0	11104.0	0.0
9	12733.0	11858.0	45.0	13030.0	0.0
10	9575.0	8289.0	16.0	13458.0	0.0
11	6446.0	5322.0	2.0	12509.0	0.0
12	3990.0	3053.0	0.0	10629.0	0.0
13	2141.0	1609.0	0.0	7925.0	0.0
14	1082.0	773.0	0.0	5580.0	0.0
15	522.0	349.0	0.0	3475.0	0.0
16	207.0	128.0	0.0	2034.0	0.0
17	78.0	51.0	0.0	1065.0	0.0
18	28.0	27.0	0.0	556.0	0.0
19	7.0	1.0	0.0	218.0	0.0
20	2.0	0.0	0.0	115.0	0.0
21	1.0	1.0	0.0	32.0	0.0
22	0.0	0.0	0.0	20.0	6.0
23	0.0	0.0	0.0	6.0	6.0
24	0.0	0.0	0.0	0.0	10.0
25	0.0	0.0	0.0	0.0	38.0
26	0.0	0.0	0.0	0.0	95.0
27	0.0	0.0	0.0	0.0	206.0
28	0.0	0.0	0.0	0.0	390.0
29	0.0	0.0	0.0	0.0	729.0
30	0.0	0.0	0.0	0.0	1191.0
31	0.0	0.0	0.0	0.0	1984.0
32	0.0	0.0	0.0	0.0	2876.0
33	0.0	0.0	0.0	0.0	4059.0
34	0.0	0.0	0.0	0.0	5688.0
35	0.0	0.0	0.0	0.0	7139.0
36	0.0	0.0	0.0	0.0	8372.0
37	0.0	0.0	0.0	0.0	9506.0
38	0.0	0.0	0.0	0.0	9887.0
39	0.0	0.0	0.0	0.0	9679.0
40	0.0	0.0	0.0	0.0	9098.0
41	0.0	0.0	0.0	0.0	7964.0
42	0.0	0.0	0.0	0.0	6568.0
43	0.0	0.0	0.0	0.0	5052.0
44	0.0	0.0	0.0	0.0	3607.0
45	0.0	0.0	0.0	0.0	2484.0
46	0.0	0.0	0.0	0.0	1491.0
47	0.0	0.0	0.0	0.0	920.0
48	0.0	0.0	0.0	0.0	489.0
49	0.0	0.0	0.0	0.0	273.0
50	0.0	0.0	0.0	0.0	116.0
51	0.0	0.0	0.0	0.0	48.0
52	0.0	0.0	0.0	0.0	19.0
53	0.0	0.0	0.0	0.0	6.0
54	0.0	0.0	0.0	0.0	4.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
