Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	3068.0	3663.0	34715.0	907.0	0.0
1	11053.0	12880.0	37428.0	4767.0	0.0
2	20417.0	21697.0	19436.0	11696.0	0.0
3	23368.0	23528.0	6499.0	18294.0	0.0
4	19221.0	18629.0	1576.0	20625.0	0.0
5	12546.0	11284.0	304.0	18230.0	1.0
6	6342.0	5354.0	37.0	12689.0	10.0
7	2641.0	1979.0	5.0	7195.0	38.0
8	978.0	705.0	0.0	3523.0	125.0
9	285.0	228.0	0.0	1400.0	293.0
10	69.0	42.0	0.0	495.0	970.0
11	9.0	7.0	0.0	146.0	2116.0
12	2.0	4.0	0.0	24.0	4193.0
13	1.0	0.0	0.0	7.0	7001.0
14	0.0	0.0	0.0	0.0	10403.0
15	0.0	0.0	0.0	2.0	13296.0
16	0.0	0.0	0.0	0.0	15046.0
17	0.0	0.0	0.0	0.0	14736.0
18	0.0	0.0	0.0	0.0	12354.0
19	0.0	0.0	0.0	0.0	9035.0
20	0.0	0.0	0.0	0.0	5579.0
21	0.0	0.0	0.0	0.0	2904.0
22	0.0	0.0	0.0	0.0	1290.0
23	0.0	0.0	0.0	0.0	443.0
24	0.0	0.0	0.0	0.0	137.0
25	0.0	0.0	0.0	0.0	25.0
26	0.0	0.0	0.0	0.0	5.0
27	0.0	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0
