Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	191.0	263.0	14924.0	29.0	0.0
1	1279.0	1696.0	28951.0	202.0	0.0
2	4222.0	5205.0	27492.0	921.0	0.0
3	9047.0	10268.0	17108.0	2758.0	0.0
4	14028.0	15482.0	7740.0	5905.0	0.0
5	17112.0	17853.0	2756.0	9824.0	0.0
6	16980.0	16812.0	783.0	13540.0	0.0
7	14465.0	13382.0	210.0	15380.0	0.0
8	10207.0	9112.0	27.0	15241.0	0.0
9	6233.0	5283.0	7.0	12765.0	0.0
10	3457.0	2660.0	2.0	9628.0	0.0
11	1625.0	1206.0	0.0	6438.0	0.0
12	726.0	498.0	0.0	3686.0	0.0
13	281.0	202.0	0.0	1990.0	1.0
14	93.0	54.0	0.0	986.0	2.0
15	36.0	17.0	0.0	429.0	8.0
16	14.0	6.0	0.0	176.0	17.0
17	3.0	0.0	0.0	68.0	48.0
18	1.0	1.0	0.0	24.0	84.0
19	0.0	0.0	0.0	7.0	217.0
20	0.0	0.0	0.0	1.0	403.0
21	0.0	0.0	0.0	1.0	862.0
22	0.0	0.0	0.0	1.0	1547.0
23	0.0	0.0	0.0	0.0	2709.0
24	0.0	0.0	0.0	0.0	4123.0
25	0.0	0.0	0.0	0.0	5890.0
26	0.0	0.0	0.0	0.0	7770.0
27	0.0	0.0	0.0	0.0	9659.0
28	0.0	0.0	0.0	0.0	10847.0
29	0.0	0.0	0.0	0.0	11469.0
30	0.0	0.0	0.0	0.0	11035.0
31	0.0	0.0	0.0	0.0	9755.0
32	0.0	0.0	0.0	0.0	8006.0
33	0.0	0.0	0.0	0.0	5988.0
34	0.0	0.0	0.0	0.0	4097.0
35	0.0	0.0	0.0	0.0	2625.0
36	0.0	0.0	0.0	0.0	1475.0
37	0.0	0.0	0.0	0.0	750.0
38	0.0	0.0	0.0	0.0	373.0
39	0.0	0.0	0.0	0.0	143.0
40	0.0	0.0	0.0	0.0	65.0
41	0.0	0.0	0.0	0.0	22.0
42	0.0	0.0	0.0	0.0	8.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	2.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
