Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	11968.0	13299.0	52536.0	5837.0	0.0
1	27099.0	28514.0	34566.0	17965.0	1.0
2	28877.0	28793.0	10588.0	26286.0	9.0
3	19177.0	18115.0	1978.0	23714.0	82.0
4	8862.0	7910.0	300.0	15404.0	357.0
5	3026.0	2588.0	26.0	7278.0	1261.0
6	795.0	634.0	6.0	2570.0	3315.0
7	170.0	121.0	0.0	744.0	7200.0
8	24.0	24.0	0.0	167.0	12730.0
9	2.0	2.0	0.0	28.0	17556.0
10	0.0	0.0	0.0	6.0	19314.0
11	0.0	0.0	0.0	1.0	17071.0
12	0.0	0.0	0.0	0.0	11667.0
13	0.0	0.0	0.0	0.0	6162.0
14	0.0	0.0	0.0	0.0	2475.0
15	0.0	0.0	0.0	0.0	654.0
16	0.0	0.0	0.0	0.0	137.0
17	0.0	0.0	0.0	0.0	9.0
