Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	3.0	6.0	4662.0	0.0	0.0
1	37.0	58.0	14606.0	3.0	0.0
2	189.0	361.0	22594.0	13.0	0.0
3	816.0	1144.0	22717.0	85.0	0.0
4	2091.0	2842.0	17224.0	224.0	0.0
5	4081.0	5571.0	10069.0	656.0	0.0
6	7359.0	8827.0	4958.0	1471.0	0.0
7	10460.0	11745.0	2092.0	3068.0	0.0
8	12681.0	13710.0	753.0	5115.0	0.0
9	13619.0	14023.0	243.0	7403.0	0.0
10	13513.0	12560.0	65.0	9951.0	0.0
11	11289.0	10197.0	11.0	11572.0	0.0
12	8800.0	7701.0	4.0	12136.0	0.0
13	6196.0	5001.0	2.0	11815.0	0.0
14	4031.0	3005.0	0.0	10430.0	0.0
15	2333.0	1654.0	0.0	8620.0	0.0
16	1324.0	866.0	0.0	6340.0	0.0
17	631.0	424.0	0.0	4404.0	0.0
18	298.0	177.0	0.0	2918.0	0.0
19	140.0	90.0	0.0	1786.0	0.0
20	71.0	26.0	0.0	1027.0	0.0
21	16.0	4.0	0.0	499.0	0.0
22	16.0	6.0	0.0	249.0	0.0
23	4.0	1.0	0.0	117.0	0.0
24	2.0	1.0	0.0	61.0	0.0
25	0.0	0.0	0.0	23.0	0.0
26	0.0	0.0	0.0	11.0	0.0
27	0.0	0.0	0.0	3.0	0.0
28	0.0	0.0	0.0	0.0	1.0
29	0.0	0.0	0.0	0.0	3.0
30	0.0	0.0	0.0	0.0	6.0
31	0.0	0.0	0.0	0.0	10.0
32	0.0	0.0	0.0	0.0	34.0
33	0.0	0.0	0.0	0.0	60.0
34	0.0	0.0	0.0	0.0	143.0
35	0.0	0.0	0.0	0.0	270.0
36	0.0	0.0	0.0	0.0	441.0
37	0.0	0.0	0.0	0.0	754.0
38	0.0	0.0	0.0	0.0	1184.0
39	0.0	0.0	0.0	0.0	1861.0
40	0.0	0.0	0.0	0.0	2530.0
41	0.0	0.0	0.0	0.0	3699.0
42	0.0	0.0	0.0	0.0	4791.0
43	0.0	0.0	0.0	0.0	5967.0
44	0.0	0.0	0.0	0.0	7079.0
45	0.0	0.0	0.0	0.0	8053.0
46	0.0	0.0	0.0	0.0	8811.0
47	0.0	0.0	0.0	0.0	9001.0
48	0.0	0.0	0.0	0.0	8739.0
49	0.0	0.0	0.0	0.0	8008.0
50	0.0	0.0	0.0	0.0	7117.0
51	0.0	0.0	0.0	0.0	6082.0
52	0.0	0.0	0.0	0.0	4871.0
53	0.0	0.0	0.0	0.0	3599.0
54	0.0	0.0	0.0	0.0	2550.0
55	0.0	0.0	0.0	0.0	1773.0
56	0.0	0.0	0.0	0.0	1078.0
57	0.0	0.0	0.0	0.0	653.0
58	0.0	0.0	0.0	0.0	405.0
59	0.0	0.0	0.0	0.0	246.0
60	0.0	0.0	0.0	0.0	105.0
61	0.0	0.0	0.0	0.0	43.0
62	0.0	0.0	0.0	0.0	16.0
63	0.0	0.0	0.0	0.0	14.0
64	0.0	0.0	0.0	0.0	2.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	1.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
