Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	91.0	0.0	0.0
1	0.0	0.0	662.0	0.0	0.0
2	0.0	0.0	2301.0	0.0	0.0
3	0.0	0.0	5443.0	0.0	0.0
4	0.0	0.0	9851.0	0.0	0.0
5	0.0	0.0	13318.0	0.0	0.0
6	3.0	6.0	15463.0	0.0	0.0
7	10.0	18.0	15143.0	0.0	0.0
8	29.0	60.0	13006.0	0.0	0.0
9	71.0	141.0	9707.0	3.0	0.0
10	176.0	307.0	6678.0	2.0	0.0
11	391.0	613.0	4017.0	5.0	0.0
12	748.0	1171.0	2232.0	6.0	0.0
13	1312.0	2057.0	1119.0	29.0	0.0
14	2018.0	3154.0	535.0	51.0	0.0
15	2998.0	4376.0	273.0	147.0	0.0
16	4199.0	5599.0	102.0	251.0	0.0
17	5708.0	6998.0	38.0	499.0	0.0
18	6904.0	8143.0	15.0	841.0	0.0
19	8004.0	9139.0	4.0	1219.0	0.0
20	8669.0	9330.0	2.0	1914.0	0.0
21	9094.0	9089.0	0.0	2691.0	0.0
22	9029.0	8508.0	0.0	3589.0	0.0
23	8244.0	7464.0	0.0	4692.0	0.0
24	7444.0	6375.0	0.0	5598.0	0.0
25	6357.0	5173.0	0.0	6743.0	0.0
26	5326.0	3825.0	0.0	7422.0	0.0
27	4127.0	2848.0	0.0	7991.0	0.0
28	3079.0	2078.0	0.0	8174.0	0.0
29	2164.0	1382.0	0.0	7877.0	0.0
30	1445.0	897.0	0.0	7457.0	0.0
31	923.0	556.0	0.0	6778.0	0.0
32	684.0	301.0	0.0	5915.0	0.0
33	361.0	189.0	0.0	5014.0	0.0
34	215.0	91.0	0.0	4133.0	0.0
35	119.0	57.0	0.0	3199.0	0.0
36	73.0	31.0	0.0	2466.0	0.0
37	37.0	12.0	0.0	1821.0	0.0
38	24.0	7.0	0.0	1251.0	0.0
39	8.0	3.0	0.0	817.0	0.0
40	5.0	0.0	0.0	529.0	0.0
41	1.0	2.0	0.0	346.0	0.0
42	1.0	0.0	0.0	222.0	0.0
43	0.0	0.0	0.0	145.0	0.0
44	0.0	0.0	0.0	73.0	0.0
45	0.0	0.0	0.0	53.0	0.0
46	0.0	0.0	0.0	17.0	0.0
47	0.0	0.0	0.0	11.0	0.0
48	0.0	0.0	0.0	8.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	1.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	1.0
79	0.0	0.0	0.0	0.0	2.0
80	0.0	0.0	0.0	0.0	6.0
81	0.0	0.0	0.0	0.0	2.0
82	0.0	0.0	0.0	0.0	8.0
