Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	344.0	0.0	0.0
1	0.0	0.0	1867.0	0.0	0.0
2	1.0	1.0	5409.0	0.0	0.0
3	0.0	4.0	10445.0	0.0	0.0
4	4.0	3.0	15013.0	0.0	0.0
5	21.0	32.0	16992.0	0.0	0.0
6	48.0	95.0	16277.0	1.0	0.0
7	126.0	265.0	13096.0	3.0	0.0
8	341.0	573.0	9104.0	8.0	0.0
9	702.0	1146.0	5611.0	12.0	0.0
10	1310.0	2001.0	3134.0	44.0	0.0
11	2265.0	3284.0	1535.0	125.0	0.0
12	3628.0	4808.0	717.0	235.0	0.0
13	5079.0	6598.0	274.0	471.0	0.0
14	6665.0	8171.0	130.0	878.0	0.0
15	8187.0	9424.0	34.0	1501.0	0.0
16	9466.0	10350.0	17.0	2287.0	0.0
17	9882.0	10132.0	1.0	3271.0	0.0
18	10110.0	9591.0	0.0	4521.0	0.0
19	9371.0	8714.0	0.0	5837.0	0.0
20	8230.0	7042.0	0.0	6831.0	0.0
21	6893.0	5493.0	0.0	7984.0	0.0
22	5454.0	4243.0	0.0	8659.0	0.0
23	4085.0	3010.0	0.0	9228.0	0.0
24	2987.0	1988.0	0.0	8680.0	0.0
25	1980.0	1255.0	0.0	8162.0	0.0
26	1265.0	792.0	0.0	7241.0	0.0
27	818.0	442.0	0.0	6232.0	0.0
28	470.0	266.0	0.0	4978.0	0.0
29	287.0	135.0	0.0	3880.0	0.0
30	172.0	66.0	0.0	2825.0	0.0
31	81.0	45.0	0.0	2125.0	0.0
32	38.0	12.0	0.0	1492.0	0.0
33	18.0	9.0	0.0	972.0	0.0
34	9.0	6.0	0.0	643.0	0.0
35	5.0	2.0	0.0	358.0	0.0
36	1.0	1.0	0.0	234.0	0.0
37	1.0	1.0	0.0	123.0	0.0
38	0.0	0.0	0.0	69.0	0.0
39	0.0	0.0	0.0	39.0	0.0
40	0.0	0.0	0.0	27.0	0.0
41	0.0	0.0	0.0	14.0	0.0
42	0.0	0.0	0.0	8.0	0.0
43	0.0	0.0	0.0	1.0	0.0
44	0.0	0.0	0.0	1.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	1.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	1.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	1.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	1.0
64	0.0	0.0	0.0	0.0	4.0
65	0.0	0.0	0.0	0.0	7.0
66	0.0	0.0	0.0	0.0	7.0
67	0.0	0.0	0.0	0.0	10.0
68	0.0	0.0	0.0	0.0	28.0
69	0.0	0.0	0.0	0.0	78.0
70	0.0	0.0	0.0	0.0	79.0
71	0.0	0.0	0.0	0.0	126.0
72	0.0	0.0	0.0	0.0	205.0
73	0.0	0.0	0.0	0.0	310.0
74	0.0	0.0	0.0	0.0	440.0
75	0.0	0.0	0.0	0.0	669.0
