Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	166.0	0.0	0.0
1	0.0	0.0	956.0	0.0	0.0
2	0.0	0.0	3092.0	0.0	0.0
3	0.0	0.0	7049.0	0.0	0.0
4	0.0	0.0	11448.0	0.0	0.0
5	2.0	5.0	15053.0	0.0	0.0
6	11.0	15.0	15896.0	0.0	0.0
7	24.0	52.0	14763.0	0.0	0.0
8	80.0	122.0	11912.0	1.0	0.0
9	162.0	315.0	8372.0	4.0	0.0
10	361.0	679.0	5406.0	5.0	0.0
11	707.0	1239.0	2984.0	20.0	0.0
12	1334.0	2008.0	1613.0	34.0	0.0
13	2204.0	3133.0	704.0	86.0	0.0
14	3184.0	4470.0	371.0	181.0	0.0
15	4503.0	5983.0	141.0	319.0	0.0
16	6024.0	7575.0	47.0	586.0	0.0
17	7455.0	8638.0	18.0	987.0	0.0
18	8504.0	9185.0	6.0	1522.0	0.0
19	9133.0	9785.0	2.0	2271.0	0.0
20	9403.0	9319.0	0.0	3210.0	0.0
21	9252.0	8566.0	1.0	4302.0	0.0
22	8335.0	7506.0	0.0	5431.0	0.0
23	7275.0	6030.0	0.0	6506.0	0.0
24	6024.0	4745.0	0.0	7412.0	0.0
25	4796.0	3570.0	0.0	8037.0	0.0
26	3675.0	2626.0	0.0	8398.0	0.0
27	2639.0	1672.0	0.0	8225.0	0.0
28	1806.0	1097.0	0.0	8002.0	0.0
29	1255.0	707.0	0.0	7283.0	0.0
30	794.0	440.0	0.0	6349.0	0.0
31	434.0	219.0	0.0	5289.0	0.0
32	299.0	158.0	0.0	4328.0	0.0
33	139.0	69.0	0.0	3282.0	0.0
34	98.0	40.0	0.0	2552.0	0.0
35	40.0	19.0	0.0	1831.0	0.0
36	27.0	7.0	0.0	1276.0	0.0
37	11.0	6.0	0.0	873.0	0.0
38	5.0	0.0	0.0	542.0	0.0
39	4.0	0.0	0.0	346.0	0.0
40	1.0	0.0	0.0	222.0	0.0
41	0.0	0.0	0.0	114.0	0.0
42	0.0	0.0	0.0	81.0	0.0
43	0.0	0.0	0.0	46.0	0.0
44	0.0	0.0	0.0	24.0	0.0
45	0.0	0.0	0.0	13.0	0.0
46	0.0	0.0	0.0	7.0	0.0
47	0.0	0.0	0.0	2.0	0.0
48	0.0	0.0	0.0	1.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	2.0
74	0.0	0.0	0.0	0.0	5.0
75	0.0	0.0	0.0	0.0	3.0
76	0.0	0.0	0.0	0.0	7.0
77	0.0	0.0	0.0	0.0	10.0
78	0.0	0.0	0.0	0.0	20.0
79	0.0	0.0	0.0	0.0	39.0
80	0.0	0.0	0.0	0.0	47.0
81	0.0	0.0	0.0	0.0	78.0
82	0.0	0.0	0.0	0.0	127.0
83	0.0	0.0	0.0	0.0	181.0
84	0.0	0.0	0.0	0.0	288.0
85	0.0	0.0	0.0	0.0	386.0
86	0.0	0.0	0.0	0.0	528.0
87	0.0	0.0	0.0	0.0	798.0
88	0.0	0.0	0.0	0.0	1022.0
89	0.0	0.0	0.0	0.0	1343.0
90	0.0	0.0	0.0	0.0	1728.0
91	0.0	0.0	0.0	0.0	2217.0
92	0.0	0.0	0.0	0.0	2763.0
93	0.0	0.0	0.0	0.0	3271.0
94	0.0	0.0	0.0	0.0	3848.0
95	0.0	0.0	0.0	0.0	4250.0
96	0.0	0.0	0.0	0.0	4932.0
97	0.0	0.0	0.0	0.0	5440.0
98	0.0	0.0	0.0	0.0	5688.0
99	0.0	0.0	0.0	0.0	5934.0
100	0.0	0.0	0.0	0.0	6049.0
101	0.0	0.0	0.0	0.0	6096.0
102	0.0	0.0	0.0	0.0	5853.0
103	0.0	0.0	0.0	0.0	5665.0
104	0.0	0.0	0.0	0.0	5266.0
105	0.0	0.0	0.0	0.0	4790.0
106	0.0	0.0	0.0	0.0	4281.0
107	0.0	0.0	0.0	0.0	3677.0
108	0.0	0.0	0.0	0.0	3126.0
109	0.0	0.0	0.0	0.0	2593.0
110	0.0	0.0	0.0	0.0	1974.0
111	0.0	0.0	0.0	0.0	1633.0
112	0.0	0.0	0.0	0.0	1175.0
113	0.0	0.0	0.0	0.0	884.0
114	0.0	0.0	0.0	0.0	629.0
115	0.0	0.0	0.0	0.0	442.0
116	0.0	0.0	0.0	0.0	304.0
117	0.0	0.0	0.0	0.0	226.0
118	0.0	0.0	0.0	0.0	150.0
119	0.0	0.0	0.0	0.0	91.0
120	0.0	0.0	0.0	0.0	53.0
121	0.0	0.0	0.0	0.0	38.0
