Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	1.0	1.0	3452.0	0.0	0.0
1	15.0	44.0	11857.0	2.0	0.0
2	110.0	187.0	20230.0	4.0	0.0
3	406.0	591.0	22346.0	23.0	0.0
4	1117.0	1559.0	18522.0	109.0	0.0
5	2461.0	3510.0	12107.0	277.0	0.0
6	4707.0	5989.0	6658.0	732.0	0.0
7	7476.0	9100.0	3044.0	1572.0	0.0
8	10535.0	11673.0	1246.0	2852.0	0.0
9	12404.0	13085.0	379.0	4755.0	0.0
10	13129.0	13374.0	112.0	7094.0	0.0
11	12620.0	12042.0	32.0	9167.0	0.0
12	10868.0	9581.0	11.0	10699.0	0.0
13	8501.0	7470.0	4.0	11591.0	0.0
14	6157.0	4925.0	0.0	11359.0	0.0
15	4123.0	3141.0	0.0	10466.0	0.0
16	2452.0	1847.0	0.0	8858.0	0.0
17	1452.0	999.0	0.0	6922.0	0.0
18	789.0	490.0	0.0	5027.0	0.0
19	374.0	241.0	0.0	3455.0	0.0
20	171.0	86.0	0.0	2193.0	0.0
21	75.0	40.0	0.0	1329.0	0.0
22	37.0	16.0	0.0	768.0	0.0
23	11.0	5.0	0.0	357.0	0.0
24	5.0	2.0	0.0	219.0	0.0
25	2.0	2.0	0.0	105.0	0.0
26	1.0	0.0	0.0	46.0	0.0
27	1.0	0.0	0.0	12.0	0.0
28	0.0	0.0	0.0	4.0	0.0
29	0.0	0.0	0.0	2.0	0.0
30	0.0	0.0	0.0	1.0	0.0
31	0.0	0.0	0.0	0.0	1.0
32	0.0	0.0	0.0	0.0	1.0
33	0.0	0.0	0.0	0.0	3.0
34	0.0	0.0	0.0	0.0	11.0
35	0.0	0.0	0.0	0.0	15.0
36	0.0	0.0	0.0	0.0	32.0
37	0.0	0.0	0.0	0.0	66.0
38	0.0	0.0	0.0	0.0	122.0
39	0.0	0.0	0.0	0.0	244.0
40	0.0	0.0	0.0	0.0	387.0
41	0.0	0.0	0.0	0.0	658.0
42	0.0	0.0	0.0	0.0	1045.0
43	0.0	0.0	0.0	0.0	1542.0
44	0.0	0.0	0.0	0.0	2263.0
45	0.0	0.0	0.0	0.0	3229.0
46	0.0	0.0	0.0	0.0	4204.0
47	0.0	0.0	0.0	0.0	5152.0
48	0.0	0.0	0.0	0.0	6402.0
49	0.0	0.0	0.0	0.0	7240.0
50	0.0	0.0	0.0	0.0	8009.0
51	0.0	0.0	0.0	0.0	8421.0
52	0.0	0.0	0.0	0.0	8540.0
53	0.0	0.0	0.0	0.0	8288.0
54	0.0	0.0	0.0	0.0	7440.0
55	0.0	0.0	0.0	0.0	6562.0
56	0.0	0.0	0.0	0.0	5522.0
57	0.0	0.0	0.0	0.0	4465.0
58	0.0	0.0	0.0	0.0	3385.0
59	0.0	0.0	0.0	0.0	2449.0
60	0.0	0.0	0.0	0.0	1663.0
61	0.0	0.0	0.0	0.0	1076.0
62	0.0	0.0	0.0	0.0	686.0
63	0.0	0.0	0.0	0.0	428.0
64	0.0	0.0	0.0	0.0	230.0
65	0.0	0.0	0.0	0.0	116.0
66	0.0	0.0	0.0	0.0	50.0
67	0.0	0.0	0.0	0.0	31.0
68	0.0	0.0	0.0	0.0	11.0
69	0.0	0.0	0.0	0.0	8.0
70	0.0	0.0	0.0	0.0	2.0
71	0.0	0.0	0.0	0.0	1.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
