Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	405.0	468.0	18209.0	48.0	0.0
1	2184.0	2664.0	31485.0	431.0	0.0
2	6490.0	7559.0	26836.0	1696.0	0.0
3	12182.0	13571.0	14881.0	4662.0	0.0
4	16865.0	18207.0	6017.0	8925.0	0.0
5	18474.0	18871.0	1962.0	12969.0	0.0
6	16105.0	15572.0	498.0	15860.0	0.0
7	12135.0	10725.0	92.0	16119.0	0.0
8	7645.0	6502.0	19.0	13960.0	0.0
9	4214.0	3448.0	1.0	10561.0	0.0
10	2010.0	1485.0	0.0	7046.0	0.0
11	806.0	598.0	0.0	3974.0	1.0
12	325.0	247.0	0.0	2086.0	5.0
13	117.0	60.0	0.0	956.0	4.0
14	35.0	15.0	0.0	447.0	18.0
15	5.0	6.0	0.0	172.0	57.0
16	3.0	2.0	0.0	66.0	147.0
17	0.0	0.0	0.0	15.0	287.0
18	0.0	0.0	0.0	6.0	615.0
19	0.0	0.0	0.0	1.0	1226.0
20	0.0	0.0	0.0	0.0	2243.0
21	0.0	0.0	0.0	0.0	3747.0
22	0.0	0.0	0.0	0.0	5540.0
23	0.0	0.0	0.0	0.0	7775.0
24	0.0	0.0	0.0	0.0	10004.0
25	0.0	0.0	0.0	0.0	11206.0
26	0.0	0.0	0.0	0.0	11853.0
27	0.0	0.0	0.0	0.0	11613.0
28	0.0	0.0	0.0	0.0	10309.0
29	0.0	0.0	0.0	0.0	8388.0
30	0.0	0.0	0.0	0.0	6163.0
31	0.0	0.0	0.0	0.0	4002.0
32	0.0	0.0	0.0	0.0	2400.0
33	0.0	0.0	0.0	0.0	1281.0
34	0.0	0.0	0.0	0.0	653.0
35	0.0	0.0	0.0	0.0	316.0
36	0.0	0.0	0.0	0.0	95.0
37	0.0	0.0	0.0	0.0	38.0
38	0.0	0.0	0.0	0.0	11.0
39	0.0	0.0	0.0	0.0	2.0
40	0.0	0.0	0.0	0.0	1.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
