Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	1460.0	1833.0	27566.0	314.0	0.0
1	6655.0	7603.0	36159.0	2082.0	0.0
2	14265.0	16012.0	22964.0	6430.0	0.0
3	20133.0	21122.0	9700.0	12238.0	0.0
4	20624.0	20595.0	2778.0	17124.0	0.0
5	16539.0	15632.0	685.0	18815.0	0.0
6	10706.0	9418.0	125.0	16699.0	0.0
7	5728.0	4712.0	19.0	12040.0	1.0
8	2527.0	2000.0	3.0	7562.0	2.0
9	951.0	743.0	1.0	3925.0	12.0
10	296.0	244.0	0.0	1708.0	49.0
11	89.0	75.0	0.0	733.0	162.0
12	24.0	8.0	0.0	236.0	420.0
13	3.0	3.0	0.0	66.0	984.0
14	0.0	0.0	0.0	20.0	1929.0
15	0.0	0.0	0.0	8.0	3714.0
16	0.0	0.0	0.0	0.0	5853.0
17	0.0	0.0	0.0	0.0	8587.0
18	0.0	0.0	0.0	0.0	11442.0
19	0.0	0.0	0.0	0.0	13282.0
20	0.0	0.0	0.0	0.0	13819.0
21	0.0	0.0	0.0	0.0	12652.0
22	0.0	0.0	0.0	0.0	10360.0
23	0.0	0.0	0.0	0.0	7523.0
24	0.0	0.0	0.0	0.0	4731.0
25	0.0	0.0	0.0	0.0	2562.0
26	0.0	0.0	0.0	0.0	1194.0
27	0.0	0.0	0.0	0.0	495.0
28	0.0	0.0	0.0	0.0	169.0
29	0.0	0.0	0.0	0.0	44.0
30	0.0	0.0	0.0	0.0	13.0
31	0.0	0.0	0.0	0.0	1.0
32	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0
