Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	13441.0	15143.0	54729.0	6754.0	0.0
1	29008.0	30191.0	33506.0	19963.0	2.0
2	28868.0	28470.0	9752.0	27531.0	20.0
3	17720.0	16612.0	1763.0	22979.0	140.0
4	7755.0	6912.0	230.0	13984.0	652.0
5	2483.0	2123.0	18.0	6046.0	2107.0
6	599.0	454.0	2.0	2044.0	5122.0
7	107.0	79.0	0.0	564.0	10339.0
8	16.0	13.0	0.0	116.0	16135.0
9	3.0	2.0	0.0	16.0	19699.0
10	0.0	1.0	0.0	3.0	18815.0
11	0.0	0.0	0.0	0.0	14169.0
12	0.0	0.0	0.0	0.0	8164.0
13	0.0	0.0	0.0	0.0	3420.0
14	0.0	0.0	0.0	0.0	1014.0
15	0.0	0.0	0.0	0.0	185.0
16	0.0	0.0	0.0	0.0	17.0
