Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	3795.0	4615.0	37389.0	1307.0	0.0
1	13421.0	15132.0	37300.0	5885.0	0.0
2	22622.0	23684.0	18295.0	13811.0	0.0
3	23665.0	23653.0	5547.0	20211.0	0.0
4	18230.0	17263.0	1229.0	21216.0	0.0
5	10509.0	9476.0	216.0	17402.0	5.0
6	5166.0	4071.0	19.0	10789.0	20.0
7	1833.0	1532.0	5.0	5748.0	95.0
8	585.0	444.0	0.0	2414.0	317.0
9	141.0	100.0	0.0	830.0	935.0
10	29.0	25.0	0.0	294.0	2114.0
11	3.0	3.0	0.0	72.0	4435.0
12	1.0	2.0	0.0	17.0	7460.0
13	0.0	0.0	0.0	4.0	11130.0
14	0.0	0.0	0.0	0.0	14384.0
15	0.0	0.0	0.0	0.0	15519.0
16	0.0	0.0	0.0	0.0	14975.0
17	0.0	0.0	0.0	0.0	11938.0
18	0.0	0.0	0.0	0.0	8283.0
19	0.0	0.0	0.0	0.0	4754.0
20	0.0	0.0	0.0	0.0	2332.0
21	0.0	0.0	0.0	0.0	916.0
22	0.0	0.0	0.0	0.0	312.0
23	0.0	0.0	0.0	0.0	59.0
24	0.0	0.0	0.0	0.0	13.0
25	0.0	0.0	0.0	0.0	2.0
26	0.0	0.0	0.0	0.0	2.0
