Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	181.0	0.0	0.0
1	0.0	0.0	1123.0	0.0	0.0
2	0.0	0.0	3674.0	0.0	0.0
3	0.0	0.0	7722.0	0.0	0.0
4	1.0	3.0	12078.0	0.0	0.0
5	5.0	10.0	15324.0	0.0	0.0
6	10.0	35.0	16285.0	0.0	0.0
7	48.0	75.0	14727.0	0.0	0.0
8	100.0	187.0	11239.0	2.0	0.0
9	236.0	481.0	7767.0	0.0	0.0
10	494.0	861.0	4755.0	13.0	0.0
11	923.0	1560.0	2640.0	20.0	0.0
12	1719.0	2549.0	1438.0	60.0	0.0
13	2618.0	3827.0	600.0	127.0	0.0
14	3957.0	5274.0	271.0	238.0	0.0
15	5338.0	6944.0	119.0	508.0	0.0
16	6762.0	8172.0	46.0	788.0	0.0
17	8138.0	9288.0	9.0	1418.0	0.0
18	9037.0	9753.0	2.0	2022.0	0.0
19	9479.0	9638.0	0.0	2976.0	0.0
20	9629.0	8986.0	0.0	3995.0	0.0
21	8869.0	8081.0	0.0	5223.0	0.0
22	7984.0	6661.0	0.0	6401.0	0.0
23	6670.0	5250.0	0.0	7386.0	0.0
24	5277.0	4058.0	0.0	8119.0	0.0
25	4158.0	2931.0	0.0	8480.0	0.0
26	2952.0	1983.0	0.0	8350.0	0.0
27	2067.0	1354.0	0.0	7971.0	0.0
28	1362.0	853.0	0.0	7377.0	0.0
29	891.0	508.0	0.0	6585.0	0.0
30	545.0	314.0	0.0	5619.0	0.0
31	307.0	161.0	0.0	4517.0	0.0
32	201.0	98.0	0.0	3503.0	0.0
33	102.0	61.0	0.0	2626.0	0.0
34	59.0	29.0	0.0	1924.0	0.0
35	40.0	8.0	0.0	1337.0	0.0
36	9.0	5.0	0.0	903.0	0.0
37	5.0	0.0	0.0	607.0	0.0
38	1.0	0.0	0.0	375.0	0.0
39	4.0	1.0	0.0	260.0	0.0
40	2.0	0.0	0.0	119.0	0.0
