Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	28.0	37.0	8581.0	1.0	0.0
1	276.0	389.0	21150.0	29.0	0.0
2	1163.0	1492.0	26617.0	123.0	0.0
3	3059.0	3889.0	21484.0	495.0	0.0
4	6357.0	7711.0	12874.0	1409.0	0.0
5	10140.0	11687.0	5974.0	3061.0	0.0
6	13740.0	14866.0	2322.0	5756.0	0.0
7	15378.0	15640.0	756.0	8690.0	0.0
8	14713.0	14213.0	182.0	11481.0	0.0
9	12465.0	11509.0	47.0	13180.0	0.0
10	9143.0	8047.0	8.0	13639.0	0.0
11	6237.0	5025.0	5.0	12342.0	0.0
12	3594.0	2902.0	0.0	10264.0	0.0
13	1996.0	1487.0	0.0	7611.0	0.0
14	1003.0	645.0	0.0	5232.0	0.0
15	438.0	308.0	0.0	3140.0	0.0
16	184.0	102.0	0.0	1744.0	0.0
17	60.0	36.0	0.0	991.0	0.0
18	21.0	13.0	0.0	477.0	0.0
19	3.0	1.0	0.0	182.0	0.0
20	2.0	1.0	0.0	92.0	0.0
21	0.0	0.0	0.0	39.0	1.0
22	0.0	0.0	0.0	12.0	5.0
23	0.0	0.0	0.0	6.0	13.0
24	0.0	0.0	0.0	2.0	29.0
25	0.0	0.0	0.0	1.0	58.0
26	0.0	0.0	0.0	0.0	157.0
27	0.0	0.0	0.0	0.0	260.0
28	0.0	0.0	0.0	1.0	554.0
29	0.0	0.0	0.0	0.0	958.0
30	0.0	0.0	0.0	0.0	1596.0
31	0.0	0.0	0.0	0.0	2382.0
32	0.0	0.0	0.0	0.0	3689.0
33	0.0	0.0	0.0	0.0	4950.0
34	0.0	0.0	0.0	0.0	6484.0
35	0.0	0.0	0.0	0.0	7989.0
36	0.0	0.0	0.0	0.0	9163.0
37	0.0	0.0	0.0	0.0	9830.0
38	0.0	0.0	0.0	0.0	9819.0
39	0.0	0.0	0.0	0.0	9541.0
40	0.0	0.0	0.0	0.0	8484.0
41	0.0	0.0	0.0	0.0	7302.0
42	0.0	0.0	0.0	0.0	5670.0
43	0.0	0.0	0.0	0.0	4149.0
44	0.0	0.0	0.0	0.0	2825.0
45	0.0	0.0	0.0	0.0	1864.0
46	0.0	0.0	0.0	0.0	1069.0
47	0.0	0.0	0.0	0.0	594.0
48	0.0	0.0	0.0	0.0	326.0
49	0.0	0.0	0.0	0.0	131.0
50	0.0	0.0	0.0	0.0	57.0
51	0.0	0.0	0.0	0.0	32.0
52	0.0	0.0	0.0	0.0	15.0
53	0.0	0.0	0.0	0.0	4.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
