Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	741.0	0.0	0.0
1	0.0	5.0	3679.0	0.0	0.0
2	1.0	4.0	8961.0	0.0	0.0
3	4.0	10.0	14991.0	0.0	0.0
4	36.0	69.0	18406.0	0.0	0.0
5	108.0	199.0	17816.0	0.0	0.0
6	307.0	475.0	14347.0	9.0	0.0
7	697.0	1117.0	9799.0	29.0	0.0
8	1463.0	2148.0	5880.0	51.0	0.0
9	2551.0	3626.0	3033.0	173.0	0.0
10	4142.0	5555.0	1446.0	367.0	0.0
11	6038.0	7349.0	559.0	761.0	0.0
12	7823.0	9318.0	249.0	1388.0	0.0
13	9456.0	10614.0	60.0	2185.0	0.0
14	10766.0	11121.0	24.0	3434.0	0.0
15	10956.0	10880.0	7.0	4748.0	0.0
16	10252.0	9702.0	0.0	6257.0	0.0
17	9147.0	8177.0	2.0	7880.0	0.0
18	7587.0	6349.0	0.0	8880.0	0.0
19	6041.0	4724.0	0.0	9510.0	0.0
20	4425.0	3326.0	0.0	9860.0	0.0
21	3110.0	2225.0	0.0	9119.0	0.0
22	2145.0	1306.0	0.0	8181.0	0.0
23	1275.0	764.0	0.0	7078.0	0.0
24	793.0	458.0	0.0	5784.0	0.0
25	428.0	255.0	0.0	4636.0	0.0
26	235.0	117.0	0.0	3351.0	0.0
27	112.0	60.0	0.0	2348.0	0.0
28	55.0	26.0	0.0	1548.0	0.0
29	27.0	11.0	0.0	997.0	0.0
30	10.0	8.0	0.0	613.0	0.0
31	8.0	1.0	0.0	366.0	0.0
32	0.0	1.0	0.0	219.0	0.0
33	1.0	0.0	0.0	116.0	0.0
34	1.0	0.0	0.0	55.0	0.0
35	0.0	0.0	0.0	36.0	0.0
36	0.0	0.0	0.0	13.0	0.0
37	0.0	0.0	0.0	5.0	0.0
38	0.0	0.0	0.0	1.0	0.0
39	0.0	0.0	0.0	1.0	0.0
40	0.0	0.0	0.0	1.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
