Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	497.0	0.0	0.0
1	0.0	0.0	2409.0	0.0	0.0
2	1.0	1.0	6702.0	0.0	0.0
3	1.0	2.0	12158.0	0.0	0.0
4	14.0	24.0	16384.0	1.0	0.0
5	38.0	62.0	17607.0	1.0	0.0
6	115.0	180.0	15813.0	1.0	0.0
7	266.0	490.0	11860.0	7.0	0.0
8	617.0	952.0	7707.0	30.0	0.0
9	1211.0	1897.0	4598.0	49.0	0.0
10	2185.0	3087.0	2360.0	106.0	0.0
11	3510.0	4703.0	1165.0	221.0	0.0
12	5163.0	6603.0	461.0	527.0	0.0
13	6899.0	8316.0	180.0	960.0	0.0
14	8522.0	9755.0	74.0	1614.0	0.0
15	9604.0	10602.0	15.0	2411.0	0.0
16	10181.0	10727.0	8.0	3679.0	0.0
17	10220.0	10015.0	2.0	5047.0	0.0
18	9474.0	8477.0	0.0	6337.0	0.0
19	8332.0	7155.0	0.0	7620.0	0.0
20	6890.0	5538.0	0.0	8424.0	0.0
21	5558.0	4077.0	0.0	9044.0	0.0
22	3885.0	2829.0	0.0	9136.0	0.0
23	2727.0	1822.0	0.0	8852.0	0.0
24	1859.0	1155.0	0.0	8102.0	0.0
25	1183.0	725.0	0.0	6978.0	0.0
26	686.0	412.0	0.0	5765.0	0.0
27	377.0	200.0	0.0	4630.0	0.0
28	238.0	103.0	0.0	3389.0	0.0
29	118.0	47.0	0.0	2451.0	0.0
30	65.0	27.0	0.0	1742.0	0.0
31	31.0	11.0	0.0	1170.0	0.0
32	17.0	2.0	0.0	650.0	0.0
33	4.0	2.0	0.0	458.0	0.0
34	5.0	1.0	0.0	262.0	0.0
35	2.0	1.0	0.0	150.0	0.0
36	1.0	0.0	0.0	97.0	0.0
37	1.0	0.0	0.0	50.0	0.0
38	0.0	0.0	0.0	24.0	0.0
39	0.0	0.0	0.0	10.0	0.0
40	0.0	0.0	0.0	4.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	1.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	5.0
60	0.0	0.0	0.0	0.0	6.0
61	0.0	0.0	0.0	0.0	5.0
