Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	896.0	0.0	0.0
1	0.0	0.0	4517.0	0.0	0.0
2	5.0	5.0	10679.0	0.0	0.0
3	16.0	29.0	16317.0	0.0	0.0
4	57.0	110.0	19101.0	0.0	0.0
5	197.0	333.0	17603.0	8.0	0.0
6	493.0	824.0	13443.0	14.0	0.0
7	1158.0	1717.0	8490.0	45.0	0.0
8	2144.0	3082.0	4903.0	132.0	0.0
9	3606.0	4841.0	2428.0	302.0	0.0
10	5611.0	7033.0	1010.0	714.0	0.0
11	7637.0	8992.0	418.0	1272.0	0.0
12	9430.0	10675.0	126.0	2140.0	0.0
13	10734.0	11463.0	53.0	3446.0	0.0
14	11157.0	11005.0	12.0	4923.0	0.0
15	10859.0	10118.0	4.0	6468.0	0.0
16	9764.0	8801.0	0.0	8039.0	0.0
17	8013.0	6798.0	0.0	9152.0	0.0
18	6237.0	5250.0	0.0	9876.0	0.0
19	4651.0	3493.0	0.0	9876.0	0.0
20	3193.0	2262.0	0.0	9585.0	0.0
21	2147.0	1439.0	0.0	8376.0	0.0
22	1285.0	823.0	0.0	7065.0	0.0
23	718.0	450.0	0.0	5710.0	0.0
24	469.0	239.0	0.0	4274.0	0.0
25	221.0	116.0	0.0	3073.0	0.0
26	116.0	58.0	0.0	2135.0	0.0
27	55.0	26.0	0.0	1365.0	0.0
28	16.0	12.0	0.0	894.0	0.0
29	5.0	5.0	0.0	509.0	0.0
30	1.0	1.0	0.0	273.0	0.0
31	1.0	0.0	0.0	153.0	0.0
32	3.0	0.0	0.0	98.0	0.0
33	1.0	0.0	0.0	45.0	0.0
34	0.0	0.0	0.0	20.0	0.0
35	0.0	0.0	0.0	7.0	0.0
36	0.0	0.0	0.0	10.0	0.0
37	0.0	0.0	0.0	1.0	0.0
38	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	3.0
50	0.0	0.0	0.0	0.0	1.0
51	0.0	0.0	0.0	0.0	8.0
52	0.0	0.0	0.0	0.0	12.0
53	0.0	0.0	0.0	0.0	23.0
54	0.0	0.0	0.0	0.0	51.0
55	0.0	0.0	0.0	0.0	90.0
56	0.0	0.0	0.0	0.0	141.0
57	0.0	0.0	0.0	0.0	279.0
58	0.0	0.0	0.0	0.0	444.0
59	0.0	0.0	0.0	0.0	576.0
60	0.0	0.0	0.0	0.0	909.0
61	0.0	0.0	0.0	0.0	1256.0
62	0.0	0.0	0.0	0.0	1732.0
63	0.0	0.0	0.0	0.0	2229.0
64	0.0	0.0	0.0	0.0	2931.0
65	0.0	0.0	0.0	0.0	3703.0
66	0.0	0.0	0.0	0.0	4409.0
67	0.0	0.0	0.0	0.0	5318.0
68	0.0	0.0	0.0	0.0	6130.0
69	0.0	0.0	0.0	0.0	6707.0
70	0.0	0.0	0.0	0.0	7102.0
71	0.0	0.0	0.0	0.0	7226.0
72	0.0	0.0	0.0	0.0	7155.0
73	0.0	0.0	0.0	0.0	6846.0
74	0.0	0.0	0.0	0.0	6547.0
75	0.0	0.0	0.0	0.0	5729.0
76	0.0	0.0	0.0	0.0	5110.0
77	0.0	0.0	0.0	0.0	4296.0
78	0.0	0.0	0.0	0.0	3629.0
79	0.0	0.0	0.0	0.0	2731.0
80	0.0	0.0	0.0	0.0	2140.0
81	0.0	0.0	0.0	0.0	1555.0
82	0.0	0.0	0.0	0.0	1078.0
83	0.0	0.0	0.0	0.0	706.0
84	0.0	0.0	0.0	0.0	487.0
85	0.0	0.0	0.0	0.0	312.0
86	0.0	0.0	0.0	0.0	174.0
87	0.0	0.0	0.0	0.0	96.0
88	0.0	0.0	0.0	0.0	62.0
89	0.0	0.0	0.0	0.0	31.0
90	0.0	0.0	0.0	0.0	22.0
91	0.0	0.0	0.0	0.0	5.0
92	0.0	0.0	0.0	0.0	2.0
93	0.0	0.0	0.0	0.0	4.0
94	0.0	0.0	0.0	0.0	3.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0	0.0
102	0.0	0.0	0.0	0.0	0.0
103	0.0	0.0	0.0	0.0	0.0
104	0.0	0.0	0.0	0.0	0.0
105	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0	0.0
108	0.0	0.0	0.0	0.0	0.0
109	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0
111	0.0	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0	0.0
114	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0
118	0.0	0.0	0.0	0.0	0.0
119	0.0	0.0	0.0	0.0	0.0
120	0.0	0.0	0.0	0.0	0.0
121	0.0	0.0	0.0	0.0	0.0
122	0.0	0.0	0.0	0.0	0.0
123	0.0	0.0	0.0	0.0	0.0
