Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	1.0	0.0	2335.0	0.0	0.0
1	6.0	19.0	8816.0	0.0	0.0
2	40.0	72.0	16944.0	1.0	0.0
3	156.0	237.0	21069.0	8.0	0.0
4	521.0	792.0	20015.0	29.0	0.0
5	1311.0	1814.0	14368.0	97.0	0.0
6	2674.0	3632.0	8832.0	244.0	0.0
7	4736.0	6157.0	4484.0	641.0	0.0
8	7082.0	8729.0	1977.0	1293.0	0.0
9	9653.0	11035.0	782.0	2424.0	0.0
10	11678.0	12375.0	258.0	4074.0	0.0
11	12451.0	12486.0	84.0	6028.0	0.0
12	12167.0	11712.0	26.0	7753.0	0.0
13	10664.0	9750.0	8.0	9581.0	0.0
14	8728.0	7631.0	1.0	10658.0	0.0
15	6536.0	5334.0	1.0	11095.0	0.0
16	4700.0	3495.0	0.0	10684.0	0.0
17	2974.0	2103.0	0.0	9328.0	0.0
18	1801.0	1290.0	0.0	7841.0	0.0
19	1060.0	731.0	0.0	6123.0	0.0
20	542.0	336.0	0.0	4330.0	0.0
21	282.0	155.0	0.0	3078.0	0.0
22	128.0	63.0	0.0	2007.0	0.0
23	74.0	28.0	0.0	1242.0	0.0
24	21.0	16.0	0.0	683.0	0.0
25	9.0	7.0	0.0	362.0	0.0
26	2.0	1.0	0.0	204.0	0.0
27	1.0	0.0	0.0	105.0	0.0
28	2.0	0.0	0.0	39.0	0.0
29	0.0	0.0	0.0	32.0	0.0
30	0.0	0.0	0.0	7.0	0.0
31	0.0	0.0	0.0	3.0	0.0
32	0.0	0.0	0.0	6.0	0.0
33	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	1.0
36	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	1.0
38	0.0	0.0	0.0	0.0	4.0
39	0.0	0.0	0.0	0.0	9.0
40	0.0	0.0	0.0	0.0	16.0
41	0.0	0.0	0.0	0.0	37.0
42	0.0	0.0	0.0	0.0	62.0
43	0.0	0.0	0.0	0.0	129.0
44	0.0	0.0	0.0	0.0	219.0
45	0.0	0.0	0.0	0.0	326.0
46	0.0	0.0	0.0	0.0	556.0
47	0.0	0.0	0.0	0.0	904.0
48	0.0	0.0	0.0	0.0	1382.0
49	0.0	0.0	0.0	0.0	1834.0
50	0.0	0.0	0.0	0.0	2662.0
51	0.0	0.0	0.0	0.0	3421.0
52	0.0	0.0	0.0	0.0	4347.0
53	0.0	0.0	0.0	0.0	5355.0
54	0.0	0.0	0.0	0.0	6171.0
55	0.0	0.0	0.0	0.0	7233.0
56	0.0	0.0	0.0	0.0	7852.0
57	0.0	0.0	0.0	0.0	7965.0
58	0.0	0.0	0.0	0.0	8145.0
59	0.0	0.0	0.0	0.0	7913.0
60	0.0	0.0	0.0	0.0	7112.0
61	0.0	0.0	0.0	0.0	6243.0
62	0.0	0.0	0.0	0.0	5158.0
63	0.0	0.0	0.0	0.0	4221.0
64	0.0	0.0	0.0	0.0	3306.0
65	0.0	0.0	0.0	0.0	2472.0
66	0.0	0.0	0.0	0.0	1823.0
67	0.0	0.0	0.0	0.0	1183.0
68	0.0	0.0	0.0	0.0	815.0
69	0.0	0.0	0.0	0.0	497.0
70	0.0	0.0	0.0	0.0	300.0
71	0.0	0.0	0.0	0.0	162.0
72	0.0	0.0	0.0	0.0	88.0
73	0.0	0.0	0.0	0.0	41.0
74	0.0	0.0	0.0	0.0	18.0
75	0.0	0.0	0.0	0.0	5.0
76	0.0	0.0	0.0	0.0	8.0
77	0.0	0.0	0.0	0.0	4.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0
