Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	297.0	0.0	0.0
1	0.0	0.0	1776.0	0.0	0.0
2	0.0	0.0	5278.0	0.0	0.0
3	0.0	3.0	10024.0	0.0	0.0
4	3.0	8.0	14705.0	0.0	0.0
5	16.0	23.0	17184.0	0.0	0.0
6	43.0	83.0	16456.0	1.0	0.0
7	111.0	220.0	13045.0	1.0	0.0
8	293.0	533.0	9243.0	4.0	0.0
9	659.0	1065.0	5853.0	11.0	0.0
10	1243.0	1933.0	3293.0	53.0	0.0
11	2161.0	3084.0	1605.0	106.0	0.0
12	3408.0	4615.0	754.0	222.0	0.0
13	4876.0	6566.0	308.0	447.0	0.0
14	6569.0	8007.0	126.0	752.0	0.0
15	8073.0	9334.0	38.0	1343.0	0.0
16	9183.0	10242.0	13.0	2156.0	0.0
17	9942.0	10344.0	2.0	3088.0	0.0
18	9857.0	9548.0	0.0	4250.0	0.0
19	9289.0	8639.0	0.0	5652.0	0.0
20	8398.0	7223.0	0.0	6773.0	0.0
21	7289.0	5731.0	0.0	7873.0	0.0
22	5599.0	4242.0	0.0	8716.0	0.0
23	4387.0	3078.0	0.0	8940.0	0.0
24	3066.0	2139.0	0.0	8729.0	0.0
25	2112.0	1347.0	0.0	8204.0	0.0
26	1391.0	884.0	0.0	7333.0	0.0
27	878.0	511.0	0.0	6434.0	0.0
28	518.0	284.0	0.0	5121.0	0.0
29	306.0	150.0	0.0	4145.0	0.0
30	149.0	94.0	0.0	3164.0	0.0
31	100.0	36.0	0.0	2234.0	0.0
32	48.0	17.0	0.0	1561.0	0.0
33	18.0	10.0	0.0	995.0	0.0
34	9.0	5.0	0.0	668.0	0.0
35	3.0	1.0	0.0	439.0	0.0
36	1.0	0.0	0.0	258.0	0.0
37	0.0	1.0	0.0	151.0	0.0
38	2.0	0.0	0.0	86.0	0.0
39	0.0	0.0	0.0	35.0	0.0
40	0.0	0.0	0.0	22.0	0.0
41	0.0	0.0	0.0	21.0	0.0
42	0.0	0.0	0.0	8.0	0.0
43	0.0	0.0	0.0	3.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	1.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	3.0
63	0.0	0.0	0.0	0.0	1.0
64	0.0	0.0	0.0	0.0	1.0
65	0.0	0.0	0.0	0.0	4.0
66	0.0	0.0	0.0	0.0	5.0
67	0.0	0.0	0.0	0.0	13.0
68	0.0	0.0	0.0	0.0	25.0
69	0.0	0.0	0.0	0.0	31.0
70	0.0	0.0	0.0	0.0	62.0
71	0.0	0.0	0.0	0.0	125.0
72	0.0	0.0	0.0	0.0	148.0
73	0.0	0.0	0.0	0.0	227.0
74	0.0	0.0	0.0	0.0	356.0
75	0.0	0.0	0.0	0.0	525.0
76	0.0	0.0	0.0	0.0	735.0
77	0.0	0.0	0.0	0.0	1057.0
78	0.0	0.0	0.0	0.0	1467.0
79	0.0	0.0	0.0	0.0	1973.0
80	0.0	0.0	0.0	0.0	2364.0
81	0.0	0.0	0.0	0.0	2904.0
82	0.0	0.0	0.0	0.0	3569.0
83	0.0	0.0	0.0	0.0	4104.0
84	0.0	0.0	0.0	0.0	4827.0
85	0.0	0.0	0.0	0.0	5391.0
86	0.0	0.0	0.0	0.0	5875.0
87	0.0	0.0	0.0	0.0	6408.0
88	0.0	0.0	0.0	0.0	6483.0
89	0.0	0.0	0.0	0.0	6500.0
90	0.0	0.0	0.0	0.0	6504.0
91	0.0	0.0	0.0	0.0	6140.0
92	0.0	0.0	0.0	0.0	5606.0
93	0.0	0.0	0.0	0.0	5112.0
94	0.0	0.0	0.0	0.0	4649.0
95	0.0	0.0	0.0	0.0	3774.0
96	0.0	0.0	0.0	0.0	3198.0
97	0.0	0.0	0.0	0.0	2588.0
98	0.0	0.0	0.0	0.0	2040.0
99	0.0	0.0	0.0	0.0	1596.0
100	0.0	0.0	0.0	0.0	1122.0
101	0.0	0.0	0.0	0.0	871.0
102	0.0	0.0	0.0	0.0	565.0
103	0.0	0.0	0.0	0.0	406.0
104	0.0	0.0	0.0	0.0	255.0
105	0.0	0.0	0.0	0.0	178.0
106	0.0	0.0	0.0	0.0	99.0
107	0.0	0.0	0.0	0.0	43.0
108	0.0	0.0	0.0	0.0	26.0
109	0.0	0.0	0.0	0.0	23.0
110	0.0	0.0	0.0	0.0	9.0
111	0.0	0.0	0.0	0.0	6.0
112	0.0	0.0	0.0	0.0	4.0
113	0.0	0.0	0.0	0.0	1.0
114	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	2.0
116	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0
118	0.0	0.0	0.0	0.0	0.0
119	0.0	0.0	0.0	0.0	0.0
120	0.0	0.0	0.0	0.0	0.0
121	0.0	0.0	0.0	0.0	0.0
122	0.0	0.0	0.0	0.0	0.0
123	0.0	0.0	0.0	0.0	0.0
124	0.0	0.0	0.0	0.0	0.0
125	0.0	0.0	0.0	0.0	0.0
126	0.0	0.0	0.0	0.0	0.0
127	0.0	0.0	0.0	0.0	0.0
128	0.0	0.0	0.0	0.0	0.0
129	0.0	0.0	0.0	0.0	0.0
130	0.0	0.0	0.0	0.0	0.0
131	0.0	0.0	0.0	0.0	0.0
132	0.0	0.0	0.0	0.0	0.0
133	0.0	0.0	0.0	0.0	0.0
134	0.0	0.0	0.0	0.0	0.0
135	0.0	0.0	0.0	0.0	0.0
136	0.0	0.0	0.0	0.0	0.0
137	0.0	0.0	0.0	0.0	0.0
138	0.0	0.0	0.0	0.0	0.0
139	0.0	0.0	0.0	0.0	0.0
140	0.0	0.0	0.0	0.0	0.0
141	0.0	0.0	0.0	0.0	0.0
142	0.0	0.0	0.0	0.0	0.0
143	0.0	0.0	0.0	0.0	0.0
144	0.0	0.0	0.0	0.0	0.0
145	0.0	0.0	0.0	0.0	0.0
146	0.0	0.0	0.0	0.0	0.0
147	0.0	0.0	0.0	0.0	0.0
148	0.0	0.0	0.0	0.0	0.0
149	0.0	0.0	0.0	0.0	0.0
150	0.0	0.0	0.0	0.0	0.0
151	0.0	0.0	0.0	0.0	0.0
152	0.0	0.0	0.0	0.0	0.0
153	0.0	0.0	0.0	0.0	0.0
