Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	1.0	4.0	3764.0	0.0	0.0
1	25.0	27.0	12383.0	2.0	0.0
2	133.0	194.0	20636.0	4.0	0.0
3	494.0	662.0	22556.0	26.0	0.0
4	1344.0	1804.0	18338.0	109.0	0.0
5	2939.0	3869.0	11668.0	321.0	0.0
6	5377.0	6838.0	6251.0	875.0	0.0
7	8348.0	9822.0	2799.0	1803.0	0.0
8	11018.0	12243.0	1084.0	3326.0	0.0
9	12918.0	13448.0	350.0	5338.0	0.0
10	13051.0	13389.0	126.0	7732.0	0.0
11	12399.0	11600.0	37.0	9851.0	0.0
12	10371.0	9179.0	6.0	10982.0	0.0
13	7973.0	6733.0	2.0	11733.0	0.0
14	5581.0	4476.0	0.0	11363.0	0.0
15	3565.0	2679.0	0.0	10170.0	0.0
16	2123.0	1548.0	0.0	8472.0	0.0
17	1226.0	787.0	0.0	6294.0	0.0
18	600.0	405.0	0.0	4421.0	0.0
19	302.0	164.0	0.0	3032.0	0.0
20	127.0	80.0	0.0	1837.0	0.0
21	53.0	36.0	0.0	1135.0	0.0
22	19.0	10.0	0.0	634.0	0.0
23	6.0	2.0	0.0	289.0	0.0
24	4.0	0.0	0.0	159.0	0.0
25	1.0	0.0	0.0	57.0	0.0
26	2.0	1.0	0.0	23.0	0.0
27	0.0	0.0	0.0	7.0	0.0
28	0.0	0.0	0.0	2.0	0.0
29	0.0	0.0	0.0	1.0	0.0
30	0.0	0.0	0.0	1.0	0.0
31	0.0	0.0	0.0	1.0	3.0
32	0.0	0.0	0.0	0.0	5.0
33	0.0	0.0	0.0	0.0	11.0
34	0.0	0.0	0.0	0.0	18.0
35	0.0	0.0	0.0	0.0	52.0
36	0.0	0.0	0.0	0.0	65.0
37	0.0	0.0	0.0	0.0	140.0
38	0.0	0.0	0.0	0.0	241.0
39	0.0	0.0	0.0	0.0	413.0
40	0.0	0.0	0.0	0.0	688.0
41	0.0	0.0	0.0	0.0	1117.0
42	0.0	0.0	0.0	0.0	1576.0
43	0.0	0.0	0.0	0.0	2387.0
44	0.0	0.0	0.0	0.0	3157.0
45	0.0	0.0	0.0	0.0	4329.0
46	0.0	0.0	0.0	0.0	5422.0
47	0.0	0.0	0.0	0.0	6595.0
48	0.0	0.0	0.0	0.0	7393.0
49	0.0	0.0	0.0	0.0	8141.0
50	0.0	0.0	0.0	0.0	8578.0
51	0.0	0.0	0.0	0.0	8600.0
52	0.0	0.0	0.0	0.0	8294.0
53	0.0	0.0	0.0	0.0	7343.0
54	0.0	0.0	0.0	0.0	6528.0
55	0.0	0.0	0.0	0.0	5375.0
56	0.0	0.0	0.0	0.0	4252.0
57	0.0	0.0	0.0	0.0	3206.0
58	0.0	0.0	0.0	0.0	2285.0
59	0.0	0.0	0.0	0.0	1528.0
60	0.0	0.0	0.0	0.0	968.0
61	0.0	0.0	0.0	0.0	574.0
62	0.0	0.0	0.0	0.0	331.0
63	0.0	0.0	0.0	0.0	190.0
64	0.0	0.0	0.0	0.0	102.0
65	0.0	0.0	0.0	0.0	54.0
66	0.0	0.0	0.0	0.0	18.0
67	0.0	0.0	0.0	0.0	11.0
68	0.0	0.0	0.0	0.0	6.0
69	0.0	0.0	0.0	0.0	4.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
