Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	8211.0	9341.0	46937.0	3501.0	0.0
1	21977.0	23546.0	36173.0	12927.0	0.0
2	27548.0	28352.0	13226.0	22322.0	0.0
3	22173.0	21222.0	3063.0	24152.0	15.0
4	12515.0	11258.0	524.0	18637.0	62.0
5	5268.0	4400.0	71.0	10877.0	234.0
6	1715.0	1434.0	6.0	4961.0	782.0
7	458.0	346.0	0.0	1865.0	2134.0
8	110.0	85.0	0.0	584.0	4685.0
9	21.0	14.0	0.0	150.0	9015.0
10	3.0	2.0	0.0	18.0	13665.0
11	1.0	0.0	0.0	5.0	16952.0
12	0.0	0.0	0.0	1.0	17976.0
13	0.0	0.0	0.0	0.0	14970.0
14	0.0	0.0	0.0	0.0	10295.0
15	0.0	0.0	0.0	0.0	5724.0
16	0.0	0.0	0.0	0.0	2481.0
17	0.0	0.0	0.0	0.0	800.0
18	0.0	0.0	0.0	0.0	179.0
19	0.0	0.0	0.0	0.0	29.0
20	0.0	0.0	0.0	0.0	2.0
