Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	12.0	13.0	5372.0	0.0	0.0
1	69.0	107.0	15963.0	5.0	0.0
2	320.0	499.0	23544.0	20.0	0.0
3	1113.0	1576.0	22722.0	116.0	0.0
4	2814.0	3719.0	16412.0	396.0	0.0
5	5406.0	6966.0	9127.0	987.0	0.0
6	8652.0	10330.0	4408.0	2186.0	0.0
7	11699.0	13027.0	1672.0	4097.0	0.0
8	13841.0	14422.0	559.0	6485.0	0.0
9	14178.0	13948.0	170.0	8881.0	0.0
10	12603.0	11737.0	42.0	11132.0	0.0
11	10295.0	9159.0	8.0	12422.0	0.0
12	7595.0	6244.0	1.0	12346.0	0.0
13	5028.0	3787.0	0.0	11279.0	0.0
14	3110.0	2286.0	0.0	9566.0	0.0
15	1669.0	1191.0	0.0	7305.0	0.0
16	881.0	577.0	0.0	5054.0	0.0
17	429.0	243.0	0.0	3399.0	0.0
18	178.0	103.0	0.0	2039.0	0.0
19	64.0	48.0	0.0	1176.0	0.0
20	33.0	14.0	0.0	572.0	0.0
21	5.0	4.0	0.0	306.0	0.0
22	4.0	0.0	0.0	141.0	0.0
23	0.0	0.0	0.0	60.0	0.0
24	1.0	0.0	0.0	16.0	0.0
25	0.0	0.0	0.0	12.0	0.0
26	1.0	0.0	0.0	2.0	1.0
27	0.0	0.0	0.0	0.0	1.0
28	0.0	0.0	0.0	0.0	5.0
29	0.0	0.0	0.0	0.0	17.0
30	0.0	0.0	0.0	0.0	40.0
31	0.0	0.0	0.0	0.0	84.0
32	0.0	0.0	0.0	0.0	133.0
33	0.0	0.0	0.0	0.0	279.0
34	0.0	0.0	0.0	0.0	450.0
35	0.0	0.0	0.0	0.0	835.0
36	0.0	0.0	0.0	0.0	1208.0
37	0.0	0.0	0.0	0.0	1991.0
38	0.0	0.0	0.0	0.0	2882.0
39	0.0	0.0	0.0	0.0	3890.0
40	0.0	0.0	0.0	0.0	5127.0
41	0.0	0.0	0.0	0.0	6429.0
42	0.0	0.0	0.0	0.0	7651.0
43	0.0	0.0	0.0	0.0	8748.0
44	0.0	0.0	0.0	0.0	9032.0
45	0.0	0.0	0.0	0.0	9234.0
46	0.0	0.0	0.0	0.0	8801.0
47	0.0	0.0	0.0	0.0	7874.0
48	0.0	0.0	0.0	0.0	6853.0
49	0.0	0.0	0.0	0.0	5568.0
50	0.0	0.0	0.0	0.0	4220.0
51	0.0	0.0	0.0	0.0	3076.0
52	0.0	0.0	0.0	0.0	2155.0
53	0.0	0.0	0.0	0.0	1500.0
54	0.0	0.0	0.0	0.0	904.0
55	0.0	0.0	0.0	0.0	508.0
56	0.0	0.0	0.0	0.0	267.0
57	0.0	0.0	0.0	0.0	129.0
58	0.0	0.0	0.0	0.0	63.0
59	0.0	0.0	0.0	0.0	29.0
60	0.0	0.0	0.0	0.0	9.0
61	0.0	0.0	0.0	0.0	6.0
62	0.0	0.0	0.0	0.0	1.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
