Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	14.0	20.0	7093.0	0.0	0.0
1	145.0	231.0	18893.0	18.0	0.0
2	661.0	973.0	25695.0	79.0	0.0
3	2109.0	2842.0	22257.0	269.0	0.0
4	4601.0	5695.0	14133.0	747.0	0.0
5	8092.0	9422.0	7359.0	1940.0	0.0
6	11596.0	12997.0	3091.0	3965.0	0.0
7	14146.0	15141.0	1064.0	6425.0	0.0
8	14788.0	14904.0	310.0	9297.0	0.0
9	13442.0	12714.0	84.0	11623.0	0.0
10	10933.0	9901.0	15.0	13037.0	0.0
11	7963.0	6690.0	6.0	13176.0	0.0
12	5205.0	4100.0	0.0	11501.0	0.0
13	3159.0	2309.0	0.0	9522.0	0.0
14	1704.0	1166.0	0.0	7097.0	0.0
15	825.0	514.0	0.0	4681.0	0.0
16	374.0	238.0	0.0	3160.0	0.0
17	148.0	93.0	0.0	1759.0	0.0
18	58.0	27.0	0.0	902.0	0.0
19	27.0	14.0	0.0	431.0	0.0
20	6.0	5.0	0.0	224.0	0.0
21	4.0	3.0	0.0	90.0	0.0
22	0.0	1.0	0.0	40.0	1.0
23	0.0	0.0	0.0	13.0	0.0
24	0.0	0.0	0.0	2.0	5.0
25	0.0	0.0	0.0	1.0	17.0
26	0.0	0.0	0.0	0.0	23.0
27	0.0	0.0	0.0	1.0	49.0
28	0.0	0.0	0.0	0.0	104.0
29	0.0	0.0	0.0	0.0	185.0
30	0.0	0.0	0.0	0.0	385.0
31	0.0	0.0	0.0	0.0	704.0
32	0.0	0.0	0.0	0.0	1139.0
33	0.0	0.0	0.0	0.0	1869.0
34	0.0	0.0	0.0	0.0	2719.0
35	0.0	0.0	0.0	0.0	3792.0
36	0.0	0.0	0.0	0.0	5128.0
37	0.0	0.0	0.0	0.0	6562.0
38	0.0	0.0	0.0	0.0	7849.0
39	0.0	0.0	0.0	0.0	8788.0
40	0.0	0.0	0.0	0.0	9569.0
41	0.0	0.0	0.0	0.0	9608.0
42	0.0	0.0	0.0	0.0	9221.0
43	0.0	0.0	0.0	0.0	8201.0
44	0.0	0.0	0.0	0.0	6927.0
45	0.0	0.0	0.0	0.0	5610.0
46	0.0	0.0	0.0	0.0	4169.0
47	0.0	0.0	0.0	0.0	2917.0
48	0.0	0.0	0.0	0.0	1931.0
49	0.0	0.0	0.0	0.0	1199.0
50	0.0	0.0	0.0	0.0	650.0
51	0.0	0.0	0.0	0.0	363.0
52	0.0	0.0	0.0	0.0	179.0
53	0.0	0.0	0.0	0.0	78.0
54	0.0	0.0	0.0	0.0	40.0
55	0.0	0.0	0.0	0.0	10.0
56	0.0	0.0	0.0	0.0	6.0
57	0.0	0.0	0.0	0.0	2.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	1.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
