Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	48.0	79.0	9568.0	3.0	0.0
1	379.0	520.0	23204.0	28.0	0.0
2	1543.0	1986.0	26659.0	178.0	0.0
3	3789.0	4794.0	20538.0	672.0	0.0
4	7669.0	9099.0	11896.0	1992.0	0.0
5	11553.0	13227.0	5349.0	4044.0	0.0
6	14733.0	15795.0	1989.0	6836.0	0.0
7	15759.0	15927.0	592.0	10218.0	0.0
8	14363.0	13591.0	157.0	12600.0	0.0
9	11614.0	10192.0	34.0	14094.0	0.0
10	8080.0	6872.0	11.0	13424.0	0.0
11	5043.0	3954.0	2.0	11716.0	0.0
12	2816.0	2197.0	1.0	9150.0	0.0
13	1452.0	1002.0	0.0	6254.0	0.0
14	694.0	478.0	0.0	4093.0	0.0
15	303.0	185.0	0.0	2361.0	0.0
16	109.0	72.0	0.0	1301.0	0.0
17	38.0	21.0	0.0	587.0	0.0
18	11.0	6.0	0.0	267.0	0.0
19	3.0	2.0	0.0	114.0	1.0
20	1.0	0.0	0.0	50.0	4.0
21	0.0	1.0	0.0	12.0	5.0
22	0.0	0.0	0.0	5.0	22.0
23	0.0	0.0	0.0	1.0	41.0
24	0.0	0.0	0.0	0.0	99.0
25	0.0	0.0	0.0	0.0	222.0
26	0.0	0.0	0.0	0.0	434.0
27	0.0	0.0	0.0	0.0	752.0
28	0.0	0.0	0.0	0.0	1317.0
29	0.0	0.0	0.0	0.0	2030.0
30	0.0	0.0	0.0	0.0	3241.0
31	0.0	0.0	0.0	0.0	4448.0
32	0.0	0.0	0.0	0.0	6079.0
33	0.0	0.0	0.0	0.0	7620.0
34	0.0	0.0	0.0	0.0	8710.0
35	0.0	0.0	0.0	0.0	10028.0
36	0.0	0.0	0.0	0.0	10270.0
37	0.0	0.0	0.0	0.0	9977.0
38	0.0	0.0	0.0	0.0	9055.0
39	0.0	0.0	0.0	0.0	7724.0
40	0.0	0.0	0.0	0.0	6037.0
41	0.0	0.0	0.0	0.0	4442.0
42	0.0	0.0	0.0	0.0	2988.0
43	0.0	0.0	0.0	0.0	2031.0
44	0.0	0.0	0.0	0.0	1146.0
45	0.0	0.0	0.0	0.0	649.0
46	0.0	0.0	0.0	0.0	351.0
47	0.0	0.0	0.0	0.0	153.0
48	0.0	0.0	0.0	0.0	70.0
49	0.0	0.0	0.0	0.0	36.0
50	0.0	0.0	0.0	0.0	11.0
51	0.0	0.0	0.0	0.0	7.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
