Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	67.0	102.0	10807.0	4.0	0.0
1	547.0	656.0	23942.0	48.0	0.0
2	1947.0	2581.0	27319.0	290.0	0.0
3	4881.0	5932.0	20308.0	983.0	0.0
4	9109.0	10537.0	10801.0	2584.0	0.0
5	13219.0	14467.0	4603.0	5227.0	0.0
6	15523.0	16458.0	1647.0	8495.0	0.0
7	15760.0	15643.0	443.0	11620.0	0.0
8	13765.0	12825.0	100.0	13865.0	0.0
9	10291.0	9053.0	21.0	14177.0	0.0
10	6996.0	5723.0	9.0	13140.0	0.0
11	3946.0	3224.0	0.0	10621.0	0.0
12	2139.0	1639.0	0.0	7618.0	0.0
13	1044.0	715.0	0.0	5137.0	0.0
14	479.0	270.0	0.0	3045.0	0.0
15	185.0	119.0	0.0	1680.0	0.0
16	70.0	35.0	0.0	773.0	0.0
17	21.0	15.0	0.0	401.0	0.0
18	9.0	4.0	0.0	182.0	3.0
19	1.0	2.0	0.0	68.0	6.0
20	1.0	0.0	0.0	28.0	13.0
21	0.0	0.0	0.0	8.0	28.0
22	0.0	0.0	0.0	3.0	62.0
23	0.0	0.0	0.0	3.0	131.0
24	0.0	0.0	0.0	0.0	310.0
25	0.0	0.0	0.0	0.0	562.0
26	0.0	0.0	0.0	0.0	1044.0
27	0.0	0.0	0.0	0.0	1778.0
28	0.0	0.0	0.0	0.0	2770.0
29	0.0	0.0	0.0	0.0	4082.0
30	0.0	0.0	0.0	0.0	5494.0
31	0.0	0.0	0.0	0.0	7422.0
32	0.0	0.0	0.0	0.0	8783.0
33	0.0	0.0	0.0	0.0	9956.0
34	0.0	0.0	0.0	0.0	10411.0
35	0.0	0.0	0.0	0.0	10346.0
36	0.0	0.0	0.0	0.0	9313.0
37	0.0	0.0	0.0	0.0	8244.0
38	0.0	0.0	0.0	0.0	6433.0
39	0.0	0.0	0.0	0.0	4798.0
40	0.0	0.0	0.0	0.0	3325.0
41	0.0	0.0	0.0	0.0	2135.0
42	0.0	0.0	0.0	0.0	1288.0
43	0.0	0.0	0.0	0.0	691.0
44	0.0	0.0	0.0	0.0	332.0
45	0.0	0.0	0.0	0.0	151.0
46	0.0	0.0	0.0	0.0	56.0
47	0.0	0.0	0.0	0.0	22.0
48	0.0	0.0	0.0	0.0	8.0
49	0.0	0.0	0.0	0.0	1.0
50	0.0	0.0	0.0	0.0	2.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
