Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	883.0	0.0	0.0
1	0.0	2.0	4347.0	0.0	0.0
2	2.0	2.0	10383.0	0.0	0.0
3	10.0	28.0	16031.0	0.0	0.0
4	49.0	104.0	19141.0	0.0	0.0
5	186.0	307.0	17539.0	1.0	0.0
6	450.0	764.0	13529.0	13.0	0.0
7	1052.0	1549.0	8865.0	44.0	0.0
8	2029.0	2913.0	4927.0	127.0	0.0
9	3382.0	4843.0	2507.0	292.0	0.0
10	5309.0	6776.0	1144.0	612.0	0.0
11	7431.0	8923.0	449.0	1217.0	0.0
12	9266.0	10382.0	174.0	2032.0	0.0
13	10499.0	11387.0	57.0	3197.0	0.0
14	11029.0	11180.0	15.0	4674.0	0.0
15	10731.0	10314.0	6.0	6373.0	0.0
16	9785.0	8861.0	1.0	7786.0	0.0
17	8369.0	7099.0	2.0	8873.0	0.0
18	6675.0	5177.0	0.0	9666.0	0.0
19	4883.0	3657.0	0.0	10011.0	0.0
20	3440.0	2357.0	0.0	9589.0	0.0
21	2232.0	1515.0	0.0	8513.0	0.0
22	1388.0	887.0	0.0	7136.0	0.0
23	827.0	462.0	0.0	5885.0	0.0
24	508.0	287.0	0.0	4479.0	0.0
25	231.0	117.0	0.0	3396.0	0.0
26	146.0	60.0	0.0	2339.0	0.0
27	44.0	27.0	0.0	1503.0	0.0
28	22.0	11.0	0.0	943.0	0.0
29	19.0	6.0	0.0	611.0	0.0
30	4.0	1.0	0.0	337.0	0.0
31	0.0	2.0	0.0	184.0	0.0
32	1.0	0.0	0.0	69.0	0.0
33	0.0	0.0	0.0	49.0	0.0
34	1.0	0.0	0.0	23.0	0.0
35	0.0	0.0	0.0	16.0	0.0
36	0.0	0.0	0.0	4.0	0.0
37	0.0	0.0	0.0	4.0	0.0
38	0.0	0.0	0.0	1.0	0.0
39	0.0	0.0	0.0	1.0	0.0
40	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	1.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	6.0
51	0.0	0.0	0.0	0.0	3.0
52	0.0	0.0	0.0	0.0	13.0
53	0.0	0.0	0.0	0.0	26.0
54	0.0	0.0	0.0	0.0	32.0
55	0.0	0.0	0.0	0.0	68.0
56	0.0	0.0	0.0	0.0	118.0
57	0.0	0.0	0.0	0.0	187.0
58	0.0	0.0	0.0	0.0	302.0
59	0.0	0.0	0.0	0.0	478.0
60	0.0	0.0	0.0	0.0	693.0
61	0.0	0.0	0.0	0.0	1059.0
62	0.0	0.0	0.0	0.0	1520.0
63	0.0	0.0	0.0	0.0	2011.0
64	0.0	0.0	0.0	0.0	2607.0
65	0.0	0.0	0.0	0.0	3324.0
66	0.0	0.0	0.0	0.0	4056.0
67	0.0	0.0	0.0	0.0	4836.0
68	0.0	0.0	0.0	0.0	5466.0
69	0.0	0.0	0.0	0.0	6251.0
70	0.0	0.0	0.0	0.0	6810.0
71	0.0	0.0	0.0	0.0	7121.0
72	0.0	0.0	0.0	0.0	7280.0
73	0.0	0.0	0.0	0.0	7193.0
74	0.0	0.0	0.0	0.0	6736.0
75	0.0	0.0	0.0	0.0	6237.0
76	0.0	0.0	0.0	0.0	5656.0
77	0.0	0.0	0.0	0.0	4685.0
78	0.0	0.0	0.0	0.0	3920.0
79	0.0	0.0	0.0	0.0	3080.0
80	0.0	0.0	0.0	0.0	2505.0
81	0.0	0.0	0.0	0.0	1832.0
82	0.0	0.0	0.0	0.0	1338.0
83	0.0	0.0	0.0	0.0	946.0
84	0.0	0.0	0.0	0.0	616.0
85	0.0	0.0	0.0	0.0	376.0
86	0.0	0.0	0.0	0.0	243.0
87	0.0	0.0	0.0	0.0	150.0
88	0.0	0.0	0.0	0.0	94.0
89	0.0	0.0	0.0	0.0	60.0
90	0.0	0.0	0.0	0.0	42.0
91	0.0	0.0	0.0	0.0	10.0
92	0.0	0.0	0.0	0.0	7.0
93	0.0	0.0	0.0	0.0	4.0
94	0.0	0.0	0.0	0.0	1.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	1.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0	0.0
102	0.0	0.0	0.0	0.0	0.0
103	0.0	0.0	0.0	0.0	0.0
104	0.0	0.0	0.0	0.0	0.0
105	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0	0.0
108	0.0	0.0	0.0	0.0	0.0
109	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0
111	0.0	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0	0.0
114	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0
118	0.0	0.0	0.0	0.0	0.0
119	0.0	0.0	0.0	0.0	0.0
120	0.0	0.0	0.0	0.0	0.0
121	0.0	0.0	0.0	0.0	0.0
122	0.0	0.0	0.0	0.0	0.0
123	0.0	0.0	0.0	0.0	0.0
124	0.0	0.0	0.0	0.0	0.0
