Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	113.0	0.0	0.0
1	0.0	0.0	827.0	0.0	0.0
2	0.0	0.0	2718.0	0.0	0.0
3	0.0	0.0	6275.0	0.0	0.0
4	1.0	2.0	10615.0	0.0	0.0
5	2.0	4.0	14033.0	0.0	0.0
6	1.0	4.0	15852.0	0.0	0.0
7	17.0	36.0	15208.0	0.0	0.0
8	52.0	91.0	12316.0	0.0	0.0
9	131.0	203.0	9152.0	0.0	0.0
10	252.0	471.0	5934.0	2.0	0.0
11	575.0	914.0	3461.0	9.0	0.0
12	964.0	1603.0	1848.0	31.0	0.0
13	1718.0	2541.0	917.0	67.0	0.0
14	2651.0	3821.0	427.0	115.0	0.0
15	3875.0	5234.0	179.0	211.0	0.0
16	5127.0	6794.0	91.0	422.0	0.0
17	6451.0	8080.0	16.0	705.0	0.0
18	7972.0	8695.0	11.0	1143.0	0.0
19	8713.0	9488.0	7.0	1746.0	0.0
20	8989.0	9412.0	0.0	2589.0	0.0
21	9191.0	8977.0	0.0	3455.0	0.0
22	8794.0	8100.0	0.0	4592.0	0.0
23	7943.0	6673.0	0.0	5633.0	0.0
24	6865.0	5364.0	0.0	6763.0	0.0
25	5580.0	4195.0	0.0	7472.0	0.0
26	4328.0	3139.0	0.0	8237.0	0.0
27	3212.0	2327.0	0.0	8359.0	0.0
28	2269.0	1472.0	0.0	7977.0	0.0
29	1602.0	970.0	0.0	7826.0	0.0
30	1104.0	602.0	0.0	6750.0	0.0
31	623.0	350.0	0.0	6166.0	0.0
32	441.0	209.0	0.0	5145.0	0.0
33	242.0	118.0	0.0	4076.0	0.0
34	142.0	46.0	0.0	3093.0	0.0
35	90.0	37.0	0.0	2320.0	0.0
36	44.0	13.0	0.0	1637.0	0.0
37	20.0	8.0	0.0	1175.0	0.0
38	10.0	4.0	0.0	872.0	0.0
39	6.0	2.0	0.0	571.0	0.0
40	2.0	0.0	0.0	355.0	0.0
41	0.0	0.0	0.0	227.0	0.0
42	0.0	1.0	0.0	119.0	0.0
43	0.0	0.0	0.0	52.0	0.0
44	1.0	0.0	0.0	45.0	0.0
45	0.0	0.0	0.0	20.0	0.0
46	0.0	0.0	0.0	15.0	0.0
47	0.0	0.0	0.0	4.0	0.0
48	0.0	0.0	0.0	2.0	0.0
49	0.0	0.0	0.0	2.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0
63	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	3.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	1.0
76	0.0	0.0	0.0	0.0	1.0
77	0.0	0.0	0.0	0.0	2.0
78	0.0	0.0	0.0	0.0	1.0
79	0.0	0.0	0.0	0.0	9.0
80	0.0	0.0	0.0	0.0	12.0
81	0.0	0.0	0.0	0.0	19.0
82	0.0	0.0	0.0	0.0	30.0
83	0.0	0.0	0.0	0.0	53.0
84	0.0	0.0	0.0	0.0	88.0
85	0.0	0.0	0.0	0.0	129.0
86	0.0	0.0	0.0	0.0	209.0
87	0.0	0.0	0.0	0.0	274.0
88	0.0	0.0	0.0	0.0	447.0
89	0.0	0.0	0.0	0.0	596.0
90	0.0	0.0	0.0	0.0	838.0
91	0.0	0.0	0.0	0.0	1073.0
92	0.0	0.0	0.0	0.0	1439.0
93	0.0	0.0	0.0	0.0	1771.0
94	0.0	0.0	0.0	0.0	2343.0
95	0.0	0.0	0.0	0.0	2720.0
96	0.0	0.0	0.0	0.0	3345.0
97	0.0	0.0	0.0	0.0	3806.0
98	0.0	0.0	0.0	0.0	4411.0
99	0.0	0.0	0.0	0.0	4977.0
100	0.0	0.0	0.0	0.0	5403.0
101	0.0	0.0	0.0	0.0	5746.0
102	0.0	0.0	0.0	0.0	5814.0
103	0.0	0.0	0.0	0.0	6083.0
104	0.0	0.0	0.0	0.0	5968.0
105	0.0	0.0	0.0	0.0	5925.0
106	0.0	0.0	0.0	0.0	5579.0
107	0.0	0.0	0.0	0.0	5218.0
108	0.0	0.0	0.0	0.0	4674.0
109	0.0	0.0	0.0	0.0	4119.0
110	0.0	0.0	0.0	0.0	3527.0
111	0.0	0.0	0.0	0.0	3001.0
112	0.0	0.0	0.0	0.0	2515.0
113	0.0	0.0	0.0	0.0	2000.0
114	0.0	0.0	0.0	0.0	1596.0
115	0.0	0.0	0.0	0.0	1219.0
116	0.0	0.0	0.0	0.0	916.0
117	0.0	0.0	0.0	0.0	672.0
118	0.0	0.0	0.0	0.0	458.0
119	0.0	0.0	0.0	0.0	343.0
120	0.0	0.0	0.0	0.0	239.0
121	0.0	0.0	0.0	0.0	147.0
122	0.0	0.0	0.0	0.0	104.0
123	0.0	0.0	0.0	0.0	54.0
124	0.0	0.0	0.0	0.0	27.0
125	0.0	0.0	0.0	0.0	19.0
126	0.0	0.0	0.0	0.0	13.0
127	0.0	0.0	0.0	0.0	7.0
128	0.0	0.0	0.0	0.0	11.0
129	0.0	0.0	0.0	0.0	3.0
130	0.0	0.0	0.0	0.0	2.0
131	0.0	0.0	0.0	0.0	0.0
132	0.0	0.0	0.0	0.0	1.0
133	0.0	0.0	0.0	0.0	0.0
134	0.0	0.0	0.0	0.0	0.0
135	0.0	0.0	0.0	0.0	0.0
136	0.0	0.0	0.0	0.0	0.0
137	0.0	0.0	0.0	0.0	0.0
138	0.0	0.0	0.0	0.0	0.0
139	0.0	0.0	0.0	0.0	0.0
140	0.0	0.0	0.0	0.0	0.0
141	0.0	0.0	0.0	0.0	0.0
142	0.0	0.0	0.0	0.0	0.0
143	0.0	0.0	0.0	0.0	0.0
144	0.0	0.0	0.0	0.0	0.0
145	0.0	0.0	0.0	0.0	0.0
146	0.0	0.0	0.0	0.0	0.0
147	0.0	0.0	0.0	0.0	0.0
148	0.0	0.0	0.0	0.0	0.0
149	0.0	0.0	0.0	0.0	0.0
150	0.0	0.0	0.0	0.0	0.0
151	0.0	0.0	0.0	0.0	0.0
152	0.0	0.0	0.0	0.0	0.0
153	0.0	0.0	0.0	0.0	0.0
154	0.0	0.0	0.0	0.0	0.0
155	0.0	0.0	0.0	0.0	0.0
156	0.0	0.0	0.0	0.0	0.0
157	0.0	0.0	0.0	0.0	0.0
158	0.0	0.0	0.0	0.0	0.0
159	0.0	0.0	0.0	0.0	0.0
160	0.0	0.0	0.0	0.0	0.0
161	0.0	0.0	0.0	0.0	0.0
162	0.0	0.0	0.0	0.0	0.0
