Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	219.0	335.0	15613.0	25.0	0.0
1	1400.0	1890.0	29307.0	225.0	0.0
2	4602.0	5519.0	27684.0	1074.0	0.0
3	9593.0	11075.0	16620.0	3038.0	0.0
4	14544.0	15919.0	7237.0	6309.0	0.0
5	17544.0	18299.0	2601.0	10423.0	0.0
6	16977.0	16786.0	739.0	14156.0	0.0
7	13971.0	12812.0	155.0	15565.0	0.0
8	9735.0	8555.0	37.0	15102.0	0.0
9	5863.0	4679.0	6.0	12452.0	0.0
10	3147.0	2427.0	1.0	9131.0	0.0
11	1456.0	1077.0	0.0	5875.0	0.0
12	625.0	401.0	0.0	3417.0	0.0
13	219.0	155.0	0.0	1779.0	1.0
14	69.0	46.0	0.0	859.0	3.0
15	26.0	17.0	0.0	370.0	8.0
16	6.0	7.0	0.0	122.0	26.0
17	3.0	1.0	0.0	60.0	56.0
18	1.0	0.0	0.0	14.0	162.0
19	0.0	0.0	0.0	3.0	310.0
20	0.0	0.0	0.0	1.0	590.0
21	0.0	0.0	0.0	0.0	1212.0
22	0.0	0.0	0.0	0.0	2126.0
23	0.0	0.0	0.0	0.0	3341.0
24	0.0	0.0	0.0	0.0	5140.0
25	0.0	0.0	0.0	0.0	6907.0
26	0.0	0.0	0.0	0.0	8824.0
27	0.0	0.0	0.0	0.0	10711.0
28	0.0	0.0	0.0	0.0	11609.0
29	0.0	0.0	0.0	0.0	11323.0
30	0.0	0.0	0.0	0.0	10383.0
31	0.0	0.0	0.0	0.0	8763.0
32	0.0	0.0	0.0	0.0	6833.0
33	0.0	0.0	0.0	0.0	4827.0
34	0.0	0.0	0.0	0.0	3173.0
35	0.0	0.0	0.0	0.0	1830.0
36	0.0	0.0	0.0	0.0	1049.0
37	0.0	0.0	0.0	0.0	488.0
38	0.0	0.0	0.0	0.0	187.0
39	0.0	0.0	0.0	0.0	76.0
40	0.0	0.0	0.0	0.0	36.0
41	0.0	0.0	0.0	0.0	4.0
42	0.0	0.0	0.0	0.0	2.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
