Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	1616.0	2055.0	28665.0	388.0	0.0
1	7085.0	8389.0	36540.0	2473.0	0.0
2	15145.0	16810.0	22518.0	6911.0	0.0
3	20890.0	21799.0	8879.0	13109.0	0.0
4	20590.0	20375.0	2658.0	18203.0	0.0
5	16089.0	14880.0	597.0	19042.0	0.0
6	10114.0	8704.0	119.0	16255.0	0.0
7	5091.0	4357.0	20.0	11221.0	2.0
8	2222.0	1738.0	4.0	6750.0	8.0
9	817.0	645.0	0.0	3366.0	23.0
10	251.0	185.0	0.0	1455.0	84.0
11	63.0	45.0	0.0	577.0	234.0
12	22.0	17.0	0.0	184.0	622.0
13	4.0	1.0	0.0	46.0	1389.0
14	1.0	0.0	0.0	18.0	2840.0
15	0.0	0.0	0.0	2.0	4820.0
16	0.0	0.0	0.0	0.0	7563.0
17	0.0	0.0	0.0	0.0	10425.0
18	0.0	0.0	0.0	0.0	12947.0
19	0.0	0.0	0.0	0.0	13898.0
20	0.0	0.0	0.0	0.0	13334.0
21	0.0	0.0	0.0	0.0	11530.0
22	0.0	0.0	0.0	0.0	8560.0
23	0.0	0.0	0.0	0.0	5861.0
24	0.0	0.0	0.0	0.0	3304.0
25	0.0	0.0	0.0	0.0	1580.0
26	0.0	0.0	0.0	0.0	665.0
27	0.0	0.0	0.0	0.0	229.0
28	0.0	0.0	0.0	0.0	55.0
29	0.0	0.0	0.0	0.0	24.0
30	0.0	0.0	0.0	0.0	2.0
31	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	1.0
33	0.0	0.0	0.0	0.0	0.0
