Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	1159.0	0.0	0.0
1	2.0	0.0	5303.0	0.0	0.0
2	2.0	14.0	12067.0	0.0	0.0
3	30.0	61.0	17806.0	0.0	0.0
4	105.0	214.0	19447.0	2.0	0.0
5	316.0	514.0	17008.0	10.0	0.0
6	800.0	1195.0	12564.0	35.0	0.0
7	1703.0	2365.0	7580.0	106.0	0.0
8	3072.0	4028.0	3983.0	249.0	0.0
9	4850.0	6113.0	1895.0	557.0	0.0
10	6928.0	8717.0	771.0	1109.0	0.0
11	8962.0	10263.0	272.0	2025.0	0.0
12	10574.0	11554.0	95.0	3180.0	0.0
13	11445.0	11612.0	33.0	4660.0	0.0
14	11029.0	11049.0	14.0	6395.0	0.0
15	10280.0	9400.0	1.0	8117.0	0.0
16	8744.0	7467.0	2.0	9202.0	0.0
17	6940.0	5592.0	0.0	10007.0	0.0
18	5152.0	3938.0	0.0	10191.0	0.0
19	3554.0	2509.0	0.0	9554.0	0.0
20	2322.0	1549.0	0.0	8520.0	0.0
21	1455.0	877.0	0.0	7321.0	0.0
22	831.0	446.0	0.0	5798.0	0.0
23	429.0	267.0	0.0	4422.0	0.0
24	257.0	135.0	0.0	3147.0	0.0
25	107.0	69.0	0.0	2140.0	0.0
26	60.0	32.0	0.0	1344.0	0.0
27	30.0	12.0	0.0	819.0	0.0
28	13.0	4.0	0.0	515.0	0.0
29	4.0	0.0	0.0	282.0	0.0
30	2.0	1.0	0.0	148.0	0.0
31	2.0	3.0	0.0	73.0	0.0
32	0.0	0.0	0.0	33.0	0.0
33	0.0	0.0	0.0	23.0	0.0
34	0.0	0.0	0.0	12.0	0.0
35	0.0	0.0	0.0	2.0	0.0
36	0.0	0.0	0.0	2.0	0.0
37	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	1.0
46	0.0	0.0	0.0	0.0	2.0
47	0.0	0.0	0.0	0.0	2.0
48	0.0	0.0	0.0	0.0	11.0
49	0.0	0.0	0.0	0.0	17.0
50	0.0	0.0	0.0	0.0	20.0
51	0.0	0.0	0.0	0.0	52.0
52	0.0	0.0	0.0	0.0	91.0
53	0.0	0.0	0.0	0.0	178.0
54	0.0	0.0	0.0	0.0	276.0
55	0.0	0.0	0.0	0.0	466.0
56	0.0	0.0	0.0	0.0	661.0
57	0.0	0.0	0.0	0.0	948.0
58	0.0	0.0	0.0	0.0	1384.0
59	0.0	0.0	0.0	0.0	1914.0
60	0.0	0.0	0.0	0.0	2565.0
61	0.0	0.0	0.0	0.0	3361.0
62	0.0	0.0	0.0	0.0	4122.0
63	0.0	0.0	0.0	0.0	4971.0
64	0.0	0.0	0.0	0.0	5733.0
65	0.0	0.0	0.0	0.0	6379.0
66	0.0	0.0	0.0	0.0	7064.0
67	0.0	0.0	0.0	0.0	7250.0
68	0.0	0.0	0.0	0.0	7404.0
69	0.0	0.0	0.0	0.0	7331.0
70	0.0	0.0	0.0	0.0	6858.0
71	0.0	0.0	0.0	0.0	6335.0
72	0.0	0.0	0.0	0.0	5646.0
73	0.0	0.0	0.0	0.0	4749.0
74	0.0	0.0	0.0	0.0	3775.0
75	0.0	0.0	0.0	0.0	3115.0
76	0.0	0.0	0.0	0.0	2301.0
77	0.0	0.0	0.0	0.0	1672.0
78	0.0	0.0	0.0	0.0	1194.0
79	0.0	0.0	0.0	0.0	824.0
80	0.0	0.0	0.0	0.0	525.0
81	0.0	0.0	0.0	0.0	348.0
82	0.0	0.0	0.0	0.0	207.0
83	0.0	0.0	0.0	0.0	128.0
84	0.0	0.0	0.0	0.0	54.0
85	0.0	0.0	0.0	0.0	34.0
86	0.0	0.0	0.0	0.0	19.0
87	0.0	0.0	0.0	0.0	8.0
88	0.0	0.0	0.0	0.0	4.0
89	0.0	0.0	0.0	0.0	1.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0
95	0.0	0.0	0.0	0.0	0.0
96	0.0	0.0	0.0	0.0	0.0
97	0.0	0.0	0.0	0.0	0.0
98	0.0	0.0	0.0	0.0	0.0
99	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0	0.0
102	0.0	0.0	0.0	0.0	0.0
103	0.0	0.0	0.0	0.0	0.0
104	0.0	0.0	0.0	0.0	0.0
105	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0	0.0
108	0.0	0.0	0.0	0.0	0.0
109	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0
111	0.0	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0	0.0
114	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0
