Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	601.0	0.0	0.0
1	0.0	0.0	3015.0	0.0	0.0
2	0.0	2.0	7851.0	0.0	0.0
3	4.0	10.0	13572.0	1.0	0.0
4	20.0	38.0	17498.0	0.0	0.0
5	65.0	128.0	17918.0	1.0	0.0
6	189.0	344.0	14984.0	2.0	0.0
7	441.0	731.0	11008.0	13.0	0.0
8	1023.0	1493.0	6703.0	36.0	0.0
9	1874.0	2706.0	3702.0	87.0	0.0
10	3194.0	4348.0	1813.0	215.0	0.0
11	4551.0	6094.0	799.0	443.0	0.0
12	6555.0	7838.0	349.0	822.0	0.0
13	8285.0	9758.0	131.0	1477.0	0.0
14	9521.0	10775.0	33.0	2358.0	0.0
15	10603.0	10848.0	17.0	3661.0	0.0
16	10654.0	10287.0	5.0	5072.0	0.0
17	9959.0	9213.0	1.0	6377.0	0.0
18	8677.0	7604.0	0.0	7655.0	0.0
19	7120.0	5831.0	0.0	8676.0	0.0
20	5554.0	4219.0	0.0	9444.0	0.0
21	4135.0	2981.0	0.0	9602.0	0.0
22	2926.0	1970.0	0.0	8947.0	0.0
23	1864.0	1192.0	0.0	8234.0	0.0
24	1191.0	745.0	0.0	6933.0	0.0
25	729.0	395.0	0.0	5721.0	0.0
26	403.0	221.0	0.0	4519.0	0.0
27	237.0	112.0	0.0	3312.0	0.0
28	114.0	61.0	0.0	2294.0	0.0
29	64.0	32.0	0.0	1637.0	0.0
30	27.0	12.0	0.0	1033.0	0.0
31	13.0	6.0	0.0	587.0	0.0
32	5.0	4.0	0.0	367.0	0.0
33	2.0	1.0	0.0	232.0	0.0
34	0.0	0.0	0.0	114.0	0.0
35	1.0	0.0	0.0	63.0	0.0
36	0.0	1.0	0.0	31.0	0.0
37	0.0	0.0	0.0	16.0	0.0
38	0.0	0.0	0.0	9.0	0.0
39	0.0	0.0	0.0	6.0	0.0
40	0.0	0.0	0.0	1.0	0.0
41	0.0	0.0	0.0	2.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
