Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	6292.0	7412.0	43568.0	2559.0	0.0
1	18443.0	20390.0	36945.0	10086.0	0.0
2	26324.0	27112.0	14769.0	19494.0	0.0
3	23243.0	22578.0	3892.0	23387.0	1.0
4	14817.0	13453.0	705.0	20093.0	15.0
5	7115.0	6019.0	109.0	13206.0	72.0
6	2687.0	2184.0	12.0	7003.0	262.0
7	820.0	630.0	0.0	2876.0	829.0
8	216.0	181.0	0.0	962.0	2216.0
9	32.0	36.0	0.0	262.0	4752.0
10	9.0	5.0	0.0	55.0	8432.0
11	2.0	0.0	0.0	14.0	12729.0
12	0.0	0.0	0.0	3.0	16075.0
13	0.0	0.0	0.0	0.0	17156.0
14	0.0	0.0	0.0	0.0	14847.0
15	0.0	0.0	0.0	0.0	10934.0
16	0.0	0.0	0.0	0.0	6688.0
17	0.0	0.0	0.0	0.0	3278.0
18	0.0	0.0	0.0	0.0	1257.0
19	0.0	0.0	0.0	0.0	367.0
20	0.0	0.0	0.0	0.0	74.0
21	0.0	0.0	0.0	0.0	15.0
22	0.0	0.0	0.0	0.0	1.0
