Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	568.0	0.0	0.0
1	0.0	0.0	2963.0	0.0	0.0
2	0.0	0.0	7812.0	0.0	0.0
3	5.0	6.0	13431.0	0.0	0.0
4	16.0	22.0	17605.0	0.0	0.0
5	52.0	106.0	17939.0	4.0	0.0
6	163.0	308.0	14965.0	6.0	0.0
7	450.0	666.0	10865.0	14.0	0.0
8	886.0	1437.0	6894.0	33.0	0.0
9	1842.0	2560.0	3706.0	87.0	0.0
10	3040.0	4101.0	1881.0	198.0	0.0
11	4395.0	5875.0	851.0	423.0	0.0
12	6490.0	7991.0	345.0	781.0	0.0
13	8046.0	9629.0	130.0	1403.0	0.0
14	9432.0	10557.0	32.0	2223.0	0.0
15	10430.0	10833.0	9.0	3457.0	0.0
16	10510.0	10331.0	3.0	4738.0	0.0
17	9993.0	9098.0	1.0	6296.0	0.0
18	8925.0	7815.0	0.0	7505.0	0.0
19	7349.0	6075.0	0.0	8525.0	0.0
20	5732.0	4526.0	0.0	9287.0	0.0
21	4253.0	3087.0	0.0	9380.0	0.0
22	2993.0	2056.0	0.0	8939.0	0.0
23	1962.0	1282.0	0.0	8315.0	0.0
24	1299.0	720.0	0.0	7264.0	0.0
25	786.0	439.0	0.0	5961.0	0.0
26	460.0	259.0	0.0	4575.0	0.0
27	239.0	123.0	0.0	3507.0	0.0
28	123.0	60.0	0.0	2580.0	0.0
29	68.0	24.0	0.0	1704.0	0.0
30	40.0	9.0	0.0	1099.0	0.0
31	10.0	3.0	0.0	738.0	0.0
32	5.0	1.0	0.0	430.0	0.0
33	2.0	1.0	0.0	239.0	0.0
34	2.0	0.0	0.0	137.0	0.0
35	1.0	0.0	0.0	60.0	0.0
36	0.0	0.0	0.0	43.0	0.0
37	0.0	0.0	0.0	25.0	0.0
38	1.0	0.0	0.0	10.0	0.0
39	0.0	0.0	0.0	4.0	0.0
40	0.0	0.0	0.0	5.0	0.0
41	0.0	0.0	0.0	4.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	1.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	1.0
54	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0
56	0.0	0.0	0.0	0.0	1.0
57	0.0	0.0	0.0	0.0	3.0
58	0.0	0.0	0.0	0.0	5.0
59	0.0	0.0	0.0	0.0	17.0
60	0.0	0.0	0.0	0.0	27.0
61	0.0	0.0	0.0	0.0	37.0
62	0.0	0.0	0.0	0.0	73.0
63	0.0	0.0	0.0	0.0	141.0
64	0.0	0.0	0.0	0.0	213.0
65	0.0	0.0	0.0	0.0	331.0
66	0.0	0.0	0.0	0.0	502.0
67	0.0	0.0	0.0	0.0	683.0
68	0.0	0.0	0.0	0.0	951.0
69	0.0	0.0	0.0	0.0	1408.0
70	0.0	0.0	0.0	0.0	1775.0
71	0.0	0.0	0.0	0.0	2379.0
72	0.0	0.0	0.0	0.0	2935.0
73	0.0	0.0	0.0	0.0	3699.0
74	0.0	0.0	0.0	0.0	4376.0
75	0.0	0.0	0.0	0.0	5144.0
76	0.0	0.0	0.0	0.0	5782.0
77	0.0	0.0	0.0	0.0	6253.0
78	0.0	0.0	0.0	0.0	6684.0
79	0.0	0.0	0.0	0.0	6957.0
80	0.0	0.0	0.0	0.0	6791.0
81	0.0	0.0	0.0	0.0	6555.0
82	0.0	0.0	0.0	0.0	6458.0
83	0.0	0.0	0.0	0.0	5653.0
84	0.0	0.0	0.0	0.0	5091.0
85	0.0	0.0	0.0	0.0	4386.0
86	0.0	0.0	0.0	0.0	3664.0
87	0.0	0.0	0.0	0.0	3023.0
88	0.0	0.0	0.0	0.0	2285.0
89	0.0	0.0	0.0	0.0	1741.0
90	0.0	0.0	0.0	0.0	1282.0
91	0.0	0.0	0.0	0.0	957.0
92	0.0	0.0	0.0	0.0	665.0
93	0.0	0.0	0.0	0.0	400.0
94	0.0	0.0	0.0	0.0	280.0
95	0.0	0.0	0.0	0.0	172.0
96	0.0	0.0	0.0	0.0	95.0
97	0.0	0.0	0.0	0.0	57.0
98	0.0	0.0	0.0	0.0	30.0
99	0.0	0.0	0.0	0.0	19.0
100	0.0	0.0	0.0	0.0	14.0
101	0.0	0.0	0.0	0.0	2.0
102	0.0	0.0	0.0	0.0	2.0
103	0.0	0.0	0.0	0.0	0.0
104	0.0	0.0	0.0	0.0	1.0
105	0.0	0.0	0.0	0.0	0.0
106	0.0	0.0	0.0	0.0	0.0
107	0.0	0.0	0.0	0.0	0.0
108	0.0	0.0	0.0	0.0	0.0
109	0.0	0.0	0.0	0.0	0.0
110	0.0	0.0	0.0	0.0	0.0
111	0.0	0.0	0.0	0.0	0.0
112	0.0	0.0	0.0	0.0	0.0
113	0.0	0.0	0.0	0.0	0.0
114	0.0	0.0	0.0	0.0	0.0
115	0.0	0.0	0.0	0.0	0.0
116	0.0	0.0	0.0	0.0	0.0
117	0.0	0.0	0.0	0.0	0.0
118	0.0	0.0	0.0	0.0	0.0
119	0.0	0.0	0.0	0.0	0.0
120	0.0	0.0	0.0	0.0	0.0
121	0.0	0.0	0.0	0.0	0.0
122	0.0	0.0	0.0	0.0	0.0
123	0.0	0.0	0.0	0.0	0.0
124	0.0	0.0	0.0	0.0	0.0
125	0.0	0.0	0.0	0.0	0.0
126	0.0	0.0	0.0	0.0	0.0
127	0.0	0.0	0.0	0.0	0.0
128	0.0	0.0	0.0	0.0	0.0
129	0.0	0.0	0.0	0.0	0.0
