Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	273.0	391.0	16937.0	37.0	0.0
1	1692.0	2250.0	30731.0	322.0	0.0
2	5349.0	6617.0	26939.0	1412.0	0.0
3	10791.0	12475.0	15710.0	3716.0	0.0
4	15840.0	16986.0	6703.0	7761.0	0.0
5	17937.0	18490.0	2185.0	11836.0	0.0
6	16931.0	16166.0	604.0	14967.0	0.0
7	13098.0	11815.0	164.0	15977.0	0.0
8	8742.0	7495.0	21.0	14688.0	0.0
9	5044.0	4105.0	5.0	11511.0	0.0
10	2475.0	1922.0	1.0	8048.0	0.0
11	1096.0	826.0	0.0	4792.0	0.0
12	493.0	324.0	0.0	2673.0	0.0
13	165.0	90.0	0.0	1322.0	0.0
14	58.0	30.0	0.0	568.0	8.0
15	11.0	14.0	0.0	230.0	20.0
16	2.0	2.0	0.0	86.0	54.0
17	3.0	2.0	0.0	35.0	138.0
18	0.0	0.0	0.0	6.0	317.0
19	0.0	0.0	0.0	10.0	594.0
20	0.0	0.0	0.0	3.0	1203.0
21	0.0	0.0	0.0	0.0	2189.0
22	0.0	0.0	0.0	0.0	3455.0
23	0.0	0.0	0.0	0.0	5237.0
24	0.0	0.0	0.0	0.0	7459.0
25	0.0	0.0	0.0	0.0	9419.0
26	0.0	0.0	0.0	0.0	10846.0
27	0.0	0.0	0.0	0.0	11624.0
28	0.0	0.0	0.0	0.0	11508.0
29	0.0	0.0	0.0	0.0	10393.0
30	0.0	0.0	0.0	0.0	8718.0
31	0.0	0.0	0.0	0.0	6443.0
32	0.0	0.0	0.0	0.0	4557.0
33	0.0	0.0	0.0	0.0	2704.0
34	0.0	0.0	0.0	0.0	1605.0
35	0.0	0.0	0.0	0.0	871.0
36	0.0	0.0	0.0	0.0	398.0
37	0.0	0.0	0.0	0.0	153.0
38	0.0	0.0	0.0	0.0	56.0
39	0.0	0.0	0.0	0.0	28.0
40	0.0	0.0	0.0	0.0	2.0
41	0.0	0.0	0.0	0.0	1.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
