Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	397.0	532.0	18868.0	63.0	0.0
1	2510.0	3064.0	32132.0	514.0	0.0
2	6927.0	8332.0	26731.0	1942.0	0.0
3	12609.0	14399.0	14283.0	4987.0	0.0
4	17522.0	18275.0	5693.0	9464.0	0.0
5	18416.0	18561.0	1707.0	13794.0	0.0
6	16134.0	15273.0	465.0	16379.0	0.0
7	11618.0	10406.0	99.0	16281.0	0.0
8	7187.0	5996.0	20.0	13634.0	0.0
9	3826.0	3022.0	2.0	9929.0	0.0
10	1781.0	1350.0	0.0	6332.0	0.0
11	697.0	549.0	0.0	3547.0	1.0
12	276.0	159.0	0.0	1740.0	1.0
13	74.0	58.0	0.0	852.0	11.0
14	21.0	21.0	0.0	350.0	41.0
15	4.0	1.0	0.0	131.0	69.0
16	1.0	2.0	0.0	39.0	168.0
17	0.0	0.0	0.0	17.0	412.0
18	0.0	0.0	0.0	5.0	950.0
19	0.0	0.0	0.0	0.0	1722.0
20	0.0	0.0	0.0	0.0	2994.0
21	0.0	0.0	0.0	0.0	4682.0
22	0.0	0.0	0.0	0.0	6857.0
23	0.0	0.0	0.0	0.0	8985.0
24	0.0	0.0	0.0	0.0	10953.0
25	0.0	0.0	0.0	0.0	11910.0
26	0.0	0.0	0.0	0.0	11944.0
27	0.0	0.0	0.0	0.0	11070.0
28	0.0	0.0	0.0	0.0	9287.0
29	0.0	0.0	0.0	0.0	6967.0
30	0.0	0.0	0.0	0.0	4829.0
31	0.0	0.0	0.0	0.0	3041.0
32	0.0	0.0	0.0	0.0	1661.0
33	0.0	0.0	0.0	0.0	837.0
34	0.0	0.0	0.0	0.0	397.0
35	0.0	0.0	0.0	0.0	149.0
36	0.0	0.0	0.0	0.0	45.0
37	0.0	0.0	0.0	0.0	15.0
38	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	2.0
40	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0
