Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	9.0	0.0	0.0
1	0.0	0.0	45.0	0.0	0.0
2	0.0	0.0	258.0	0.0	0.0
3	0.0	0.0	844.0	0.0	0.0
4	0.0	0.0	2146.0	0.0	0.0
5	0.0	0.0	4208.0	0.0	0.0
6	0.0	0.0	7031.0	0.0	0.0
7	0.0	0.0	10048.0	0.0	0.0
8	0.0	0.0	12071.0	0.0	0.0
9	0.0	0.0	13114.0	0.0	0.0
10	0.0	1.0	12897.0	0.0	0.0
11	1.0	8.0	11106.0	0.0	0.0
12	3.0	13.0	8926.0	0.0	0.0
13	11.0	27.0	6480.0	0.0	0.0
14	25.0	49.0	4411.0	0.0	0.0
15	46.0	127.0	2899.0	1.0	0.0
16	103.0	236.0	1638.0	0.0	0.0
17	197.0	386.0	938.0	1.0	0.0
18	357.0	695.0	481.0	2.0	0.0
19	603.0	1097.0	260.0	5.0	0.0
20	937.0	1608.0	113.0	7.0	0.0
21	1473.0	2377.0	52.0	15.0	0.0
22	2061.0	3063.0	17.0	35.0	0.0
23	2816.0	4105.0	5.0	59.0	0.0
24	3647.0	5107.0	2.0	115.0	0.0
25	4539.0	5913.0	1.0	182.0	0.0
26	5499.0	6945.0	0.0	319.0	0.0
27	6469.0	7682.0	0.0	508.0	0.0
28	7091.0	7758.0	0.0	695.0	0.0
29	7433.0	7896.0	0.0	1048.0	0.0
30	7779.0	7509.0	0.0	1533.0	0.0
31	7534.0	6925.0	0.0	1996.0	0.0
32	7124.0	6362.0	0.0	2719.0	0.0
33	6606.0	5603.0	0.0	3354.0	0.0
34	5821.0	4671.0	0.0	4155.0	0.0
35	4952.0	3666.0	0.0	4732.0	0.0
36	4322.0	2972.0	0.0	5469.0	0.0
37	3343.0	2217.0	0.0	6226.0	0.0
38	2666.0	1597.0	0.0	6450.0	0.0
39	1989.0	1181.0	0.0	6849.0	0.0
40	1458.0	761.0	0.0	7001.0	0.0
41	1053.0	525.0	0.0	6707.0	0.0
42	726.0	365.0	0.0	6533.0	0.0
43	464.0	217.0	0.0	5939.0	0.0
44	318.0	148.0	0.0	5370.0	0.0
45	189.0	82.0	0.0	4574.0	0.0
46	132.0	45.0	0.0	3871.0	0.0
47	93.0	31.0	0.0	3205.0	0.0
48	55.0	16.0	0.0	2569.0	0.0
49	32.0	10.0	0.0	2103.0	0.0
50	12.0	0.0	0.0	1626.0	0.0
51	8.0	1.0	0.0	1244.0	0.0
52	8.0	2.0	0.0	874.0	0.0
53	3.0	0.0	0.0	606.0	0.0
54	1.0	1.0	0.0	455.0	0.0
55	1.0	0.0	0.0	292.0	0.0
56	0.0	0.0	0.0	212.0	0.0
57	0.0	0.0	0.0	133.0	0.0
58	0.0	0.0	0.0	85.0	0.0
59	0.0	0.0	0.0	53.0	0.0
60	0.0	0.0	0.0	33.0	0.0
61	0.0	0.0	0.0	20.0	0.0
62	0.0	0.0	0.0	8.0	0.0
63	0.0	0.0	0.0	8.0	0.0
64	0.0	0.0	0.0	2.0	0.0
65	0.0	0.0	0.0	1.0	0.0
66	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	1.0	0.0
70	0.0	0.0	0.0	0.0	0.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
