Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	970.0	1249.0	24844.0	215.0	0.0
1	4834.0	5769.0	34872.0	1347.0	0.0
2	11799.0	13423.0	24370.0	4480.0	0.0
3	18082.0	19320.0	11185.0	9697.0	0.0
4	20227.0	20646.0	3528.0	14936.0	0.0
5	17683.0	16981.0	958.0	17606.0	0.0
6	12735.0	11400.0	205.0	17498.0	0.0
7	7545.0	6410.0	33.0	14082.0	0.0
8	3703.0	2997.0	4.0	9483.0	0.0
9	1586.0	1212.0	1.0	5659.0	3.0
10	583.0	407.0	0.0	2947.0	6.0
11	179.0	141.0	0.0	1290.0	33.0
12	52.0	32.0	0.0	499.0	114.0
13	16.0	12.0	0.0	181.0	287.0
14	4.0	1.0	0.0	64.0	689.0
15	1.0	0.0	0.0	10.0	1388.0
16	1.0	0.0	0.0	4.0	2471.0
17	0.0	0.0	0.0	2.0	4431.0
18	0.0	0.0	0.0	0.0	6667.0
19	0.0	0.0	0.0	0.0	9496.0
20	0.0	0.0	0.0	0.0	11649.0
21	0.0	0.0	0.0	0.0	13137.0
22	0.0	0.0	0.0	0.0	13050.0
23	0.0	0.0	0.0	0.0	11602.0
24	0.0	0.0	0.0	0.0	9415.0
25	0.0	0.0	0.0	0.0	6730.0
26	0.0	0.0	0.0	0.0	4368.0
27	0.0	0.0	0.0	0.0	2510.0
28	0.0	0.0	0.0	0.0	1145.0
29	0.0	0.0	0.0	0.0	549.0
30	0.0	0.0	0.0	0.0	200.0
31	0.0	0.0	0.0	0.0	46.0
32	0.0	0.0	0.0	0.0	9.0
33	0.0	0.0	0.0	0.0	4.0
34	0.0	0.0	0.0	0.0	1.0
35	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0
