Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	2.0	1.0	3675.0	0.0	0.0
1	20.0	25.0	12239.0	1.0	0.0
2	113.0	181.0	20062.0	3.0	0.0
3	422.0	649.0	22718.0	26.0	0.0
4	1154.0	1736.0	18421.0	100.0	0.0
5	2739.0	3740.0	12010.0	283.0	0.0
6	5142.0	6429.0	6343.0	811.0	0.0
7	8012.0	9388.0	2856.0	1757.0	0.0
8	10421.0	12061.0	1124.0	3167.0	0.0
9	12629.0	13353.0	388.0	5004.0	0.0
10	13114.0	13234.0	115.0	7179.0	0.0
11	12477.0	11869.0	34.0	9421.0	0.0
12	10675.0	9431.0	13.0	11200.0	0.0
13	8326.0	6975.0	1.0	11745.0	0.0
14	5979.0	4678.0	1.0	11506.0	0.0
15	3867.0	3001.0	0.0	10239.0	0.0
16	2297.0	1629.0	0.0	8516.0	0.0
17	1264.0	863.0	0.0	6610.0	0.0
18	724.0	415.0	0.0	4801.0	0.0
19	340.0	205.0	0.0	3122.0	0.0
20	156.0	88.0	0.0	2008.0	0.0
21	82.0	34.0	0.0	1178.0	0.0
22	25.0	11.0	0.0	643.0	0.0
23	11.0	3.0	0.0	334.0	0.0
24	8.0	1.0	0.0	186.0	0.0
25	1.0	0.0	0.0	94.0	0.0
26	0.0	0.0	0.0	43.0	0.0
27	0.0	0.0	0.0	15.0	0.0
28	0.0	0.0	0.0	3.0	0.0
29	0.0	0.0	0.0	3.0	0.0
30	0.0	0.0	0.0	1.0	0.0
31	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	3.0
33	0.0	0.0	0.0	1.0	6.0
34	0.0	0.0	0.0	0.0	17.0
35	0.0	0.0	0.0	0.0	20.0
36	0.0	0.0	0.0	0.0	45.0
37	0.0	0.0	0.0	0.0	116.0
38	0.0	0.0	0.0	0.0	180.0
39	0.0	0.0	0.0	0.0	302.0
40	0.0	0.0	0.0	0.0	508.0
41	0.0	0.0	0.0	0.0	829.0
42	0.0	0.0	0.0	0.0	1340.0
43	0.0	0.0	0.0	0.0	1947.0
44	0.0	0.0	0.0	0.0	2693.0
45	0.0	0.0	0.0	0.0	3652.0
46	0.0	0.0	0.0	0.0	4665.0
47	0.0	0.0	0.0	0.0	5982.0
48	0.0	0.0	0.0	0.0	6875.0
49	0.0	0.0	0.0	0.0	7726.0
50	0.0	0.0	0.0	0.0	8534.0
51	0.0	0.0	0.0	0.0	8633.0
52	0.0	0.0	0.0	0.0	8347.0
53	0.0	0.0	0.0	0.0	7877.0
54	0.0	0.0	0.0	0.0	6969.0
55	0.0	0.0	0.0	0.0	5983.0
56	0.0	0.0	0.0	0.0	4883.0
57	0.0	0.0	0.0	0.0	3768.0
58	0.0	0.0	0.0	0.0	2867.0
59	0.0	0.0	0.0	0.0	1940.0
60	0.0	0.0	0.0	0.0	1325.0
61	0.0	0.0	0.0	0.0	855.0
62	0.0	0.0	0.0	0.0	510.0
63	0.0	0.0	0.0	0.0	287.0
64	0.0	0.0	0.0	0.0	146.0
65	0.0	0.0	0.0	0.0	84.0
66	0.0	0.0	0.0	0.0	47.0
67	0.0	0.0	0.0	0.0	25.0
68	0.0	0.0	0.0	0.0	12.0
69	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	2.0
71	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
