Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	2.0	2820.0	0.0	0.0
1	15.0	30.0	10641.0	0.0	0.0
2	74.0	116.0	18849.0	0.0	0.0
3	244.0	464.0	22107.0	13.0	0.0
4	851.0	1262.0	19235.0	60.0	0.0
5	1971.0	2689.0	13023.0	183.0	0.0
6	3867.0	5061.0	7469.0	448.0	0.0
7	6279.0	7741.0	3493.0	1087.0	0.0
8	8963.0	10523.0	1492.0	2088.0	0.0
9	11328.0	12400.0	565.0	3679.0	0.0
10	12706.0	13149.0	220.0	5697.0	0.0
11	12773.0	12405.0	61.0	7641.0	0.0
12	11411.0	10538.0	19.0	9598.0	0.0
13	9617.0	8403.0	5.0	11140.0	0.0
14	7315.0	5947.0	0.0	11616.0	0.0
15	5072.0	4007.0	0.0	11057.0	0.0
16	3312.0	2356.0	1.0	9727.0	0.0
17	1978.0	1487.0	0.0	8145.0	0.0
18	1078.0	736.0	0.0	6169.0	0.0
19	617.0	377.0	0.0	4377.0	0.0
20	293.0	185.0	0.0	2992.0	0.0
21	136.0	71.0	0.0	1862.0	0.0
22	73.0	31.0	0.0	1155.0	0.0
23	17.0	11.0	0.0	614.0	0.0
24	7.0	5.0	0.0	331.0	0.0
25	2.0	3.0	0.0	179.0	0.0
26	1.0	1.0	0.0	75.0	0.0
27	0.0	0.0	0.0	43.0	0.0
28	0.0	0.0	0.0	15.0	0.0
29	0.0	0.0	0.0	6.0	0.0
30	0.0	0.0	0.0	2.0	0.0
31	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	1.0	1.0
33	0.0	0.0	0.0	0.0	2.0
34	0.0	0.0	0.0	0.0	1.0
35	0.0	0.0	0.0	0.0	4.0
36	0.0	0.0	0.0	0.0	3.0
37	0.0	0.0	0.0	0.0	13.0
38	0.0	0.0	0.0	0.0	44.0
39	0.0	0.0	0.0	0.0	65.0
40	0.0	0.0	0.0	0.0	140.0
41	0.0	0.0	0.0	0.0	205.0
42	0.0	0.0	0.0	0.0	369.0
43	0.0	0.0	0.0	0.0	656.0
44	0.0	0.0	0.0	0.0	979.0
45	0.0	0.0	0.0	0.0	1511.0
46	0.0	0.0	0.0	0.0	2113.0
47	0.0	0.0	0.0	0.0	2859.0
48	0.0	0.0	0.0	0.0	3745.0
49	0.0	0.0	0.0	0.0	4936.0
50	0.0	0.0	0.0	0.0	5975.0
51	0.0	0.0	0.0	0.0	6957.0
52	0.0	0.0	0.0	0.0	7633.0
53	0.0	0.0	0.0	0.0	8108.0
54	0.0	0.0	0.0	0.0	8275.0
55	0.0	0.0	0.0	0.0	8179.0
56	0.0	0.0	0.0	0.0	7817.0
57	0.0	0.0	0.0	0.0	6758.0
58	0.0	0.0	0.0	0.0	5816.0
59	0.0	0.0	0.0	0.0	4834.0
60	0.0	0.0	0.0	0.0	3852.0
61	0.0	0.0	0.0	0.0	2755.0
62	0.0	0.0	0.0	0.0	1959.0
63	0.0	0.0	0.0	0.0	1369.0
64	0.0	0.0	0.0	0.0	875.0
65	0.0	0.0	0.0	0.0	540.0
66	0.0	0.0	0.0	0.0	299.0
67	0.0	0.0	0.0	0.0	181.0
68	0.0	0.0	0.0	0.0	81.0
69	0.0	0.0	0.0	0.0	42.0
70	0.0	0.0	0.0	0.0	31.0
71	0.0	0.0	0.0	0.0	13.0
72	0.0	0.0	0.0	0.0	3.0
73	0.0	0.0	0.0	0.0	1.0
74	0.0	0.0	0.0	0.0	1.0
75	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0
87	0.0	0.0	0.0	0.0	0.0
88	0.0	0.0	0.0	0.0	0.0
89	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0
91	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0
