Events	Human	Chimpanzee	#1#	Gorilla	Gibbon
0	0.0	0.0	384.0	0.0	0.0
1	0.0	0.0	2197.0	0.0	0.0
2	0.0	0.0	6072.0	0.0	0.0
3	2.0	1.0	11428.0	0.0	0.0
4	6.0	13.0	15869.0	0.0	0.0
5	24.0	43.0	17472.0	3.0	0.0
6	86.0	142.0	15952.0	1.0	0.0
7	219.0	364.0	12488.0	3.0	0.0
8	474.0	803.0	8410.0	8.0	0.0
9	932.0	1578.0	4991.0	42.0	0.0
10	1834.0	2634.0	2624.0	85.0	0.0
11	2897.0	4017.0	1227.0	177.0	0.0
12	4326.0	5832.0	554.0	344.0	0.0
13	6105.0	7405.0	223.0	672.0	0.0
14	7648.0	9200.0	68.0	1259.0	0.0
15	9141.0	9964.0	28.0	1940.0	0.0
16	9796.0	10400.0	10.0	3005.0	0.0
17	10149.0	10194.0	2.0	4008.0	0.0
18	10036.0	9229.0	0.0	5552.0	0.0
19	8804.0	7852.0	1.0	6801.0	0.0
20	7604.0	6257.0	0.0	7875.0	0.0
21	6008.0	4586.0	0.0	8672.0	0.0
22	4636.0	3457.0	0.0	8885.0	0.0
23	3332.0	2313.0	0.0	9092.0	0.0
24	2313.0	1548.0	0.0	8504.0	0.0
25	1496.0	985.0	0.0	7698.0	0.0
26	974.0	563.0	0.0	6470.0	0.0
27	500.0	317.0	0.0	5289.0	0.0
28	307.0	170.0	0.0	4039.0	0.0
29	177.0	68.0	0.0	3216.0	0.0
30	92.0	33.0	0.0	2276.0	0.0
31	43.0	15.0	0.0	1531.0	0.0
32	28.0	10.0	0.0	1017.0	0.0
33	7.0	3.0	0.0	645.0	0.0
34	3.0	4.0	0.0	381.0	0.0
35	1.0	0.0	0.0	249.0	0.0
36	0.0	0.0	0.0	124.0	0.0
37	0.0	0.0	0.0	58.0	0.0
38	0.0	0.0	0.0	39.0	0.0
39	0.0	0.0	0.0	16.0	0.0
40	0.0	0.0	0.0	9.0	0.0
41	0.0	0.0	0.0	9.0	0.0
42	0.0	0.0	0.0	4.0	0.0
43	0.0	0.0	0.0	2.0	0.0
44	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0
